row_uid,case_uid,seed,method,part,edit,part_size,footprint_change,source_prompt,target_prompt,source_image,gt_mask,edited_image,available,reason,image_sha256,strict_outside_mask_l1_aux,strict_inside_mask_l1_aux,strict_outside_mask_mse,strict_inside_mask_mse,strict_outside_mask_psnr,strict_inside_mask_psnr,strict_outside_mask_global_ssim,strict_inside_mask_global_ssim,strict_outside_mask_lpips,buffered_outside_mask_l1_aux,buffered_inside_mask_l1_aux,buffered_outside_mask_mse,buffered_inside_mask_mse,buffered_outside_mask_psnr,buffered_inside_mask_psnr,buffered_outside_mask_global_ssim,buffered_inside_mask_global_ssim,buffered_outside_mask_lpips
gt-diagnostic-v2::endpoint_gt::synth_0013::seed_000,synth_0013,0,endpoint_gt,torso,uniform,small,comparable,A alien at a school,A alien with uniform torso at a school,core/data/partedit_subset/cases/synth_0013/source.png,core/data/partedit_subset/cases/synth_0013/gt_mask.png,core/results/gt_mask_diagnostic_v2/endpoint_gt/synth_0013/seed_000/img_0.jpg,True,,786dcf766ca052bde50d27e31443efc445ad171138d27c3970ec056250714677,0.02458999678492546,0.1574927419424057,0.002328180242329836,0.04204939305782318,26.32983400646241,13.762402684401609,0.9708338202295549,0.7092031312782118,0.0566338449716568,0.022950846701860428,0.08743985742330551,0.0018448034534230828,0.02102631889283657,27.34049897060876,16.772367532034636,0.9757239518749038,0.8434528911058147,0.046479109674692154
gt-diagnostic-v2::rk2_auto::synth_0013::seed_000,synth_0013,0,rk2_auto,torso,uniform,small,comparable,A alien at a school,A alien with uniform torso at a school,core/data/partedit_subset/cases/synth_0013/source.png,core/data/partedit_subset/cases/synth_0013/gt_mask.png,core/results/heldout_control_comparison/residual_rk2/synth_0013/seed_000/img_0.jpg,True,,92b3e5177619a87c4f509e52dce3d0767e37ccf9d33e139b67a20866ffcc1fb2,0.032428938895463943,0.16665561497211456,0.004490540362894535,0.045213595032691956,23.477013956329763,13.447309598803836,0.9454588745347434,0.7175565101288228,0.06855769455432892,0.030032668262720108,0.10567344725131989,0.003733454504981637,0.027108855545520782,24.278891365162032,15.668888166414447,0.9521207949164155,0.8127103584236993,0.05659168213605881
gt-diagnostic-v2::rk2_gt::synth_0013::seed_000,synth_0013,0,rk2_gt,torso,uniform,small,comparable,A alien at a school,A alien with uniform torso at a school,core/data/partedit_subset/cases/synth_0013/source.png,core/data/partedit_subset/cases/synth_0013/gt_mask.png,core/results/gt_mask_diagnostic_v2/rk2_gt/synth_0013/seed_000/img_0.jpg,True,,4c84599fb5aa9cb4c4f7e8028e183c109c33ea3ef2aad4d28abb5ad732c3a485,0.02417285181581974,0.15066128969192505,0.0022062219213694334,0.03910565376281738,26.563508045074965,14.077604492412569,0.9722682409937679,0.7416386210123814,0.05455601587891579,0.02266446128487587,0.08330825716257095,0.0017673852853477001,0.019441528245806694,27.52668765116505,17.112695993565556,0.9767386983825264,0.8591225061988991,0.04577568918466568
gt-diagnostic-v2::rk2_n15_auto::synth_0013::seed_000,synth_0013,0,rk2_n15_auto,torso,uniform,small,comparable,A alien at a school,A alien with uniform torso at a school,core/data/partedit_subset/cases/synth_0013/source.png,core/data/partedit_subset/cases/synth_0013/gt_mask.png,core/results/gt_mask_diagnostic_v2/rk2_n15_auto/synth_0013/seed_000/img_0.jpg,True,,f816c13f9f0dd00b842f6983484b8931f460fbab740665063b8694eb433751f5,0.020034383982419968,0.16582107543945312,0.0028916194569319487,0.04462096840143204,25.388588616641226,13.504610085292232,0.9648129350234695,0.7226151271981746,0.031079182401299477,0.01793847605586052,0.09290461987257004,0.002285158261656761,0.023835889995098114,26.410837169139974,16.227686275530115,0.9705656340953123,0.8336877974912088,0.02020648494362831
gt-diagnostic-v2::rk2_n15_gt::synth_0013::seed_000,synth_0013,0,rk2_n15_gt,torso,uniform,small,comparable,A alien at a school,A alien with uniform torso at a school,core/data/partedit_subset/cases/synth_0013/source.png,core/data/partedit_subset/cases/synth_0013/gt_mask.png,core/results/gt_mask_diagnostic_v2/rk2_n15_gt/synth_0013/seed_000/img_0.jpg,True,,2d507376d7714fe3bce27042b60a5d19b2edb627d9341e98b70e72c887b9bc66,0.009406059049069881,0.15120646357536316,0.00019254896324127913,0.0389779731631279,37.154588154458395,14.091807477467457,0.9987210042429325,0.7519307279489651,0.003728731768205762,0.009122881107032299,0.057135388255119324,0.00014132820069789886,0.01290158461779356,38.49771170172141,18.893569448558722,0.9992347063565266,0.9081176741491368,0.001997660379856825
gt-diagnostic-v2::rk2_gt::synth_0014::seed_000,synth_0014,0,rk2_gt,torso,robot,medium,comparable,A alien at a gym,A alien with robot torso at a gym,core/data/partedit_subset/cases/synth_0014/source.png,core/data/partedit_subset/cases/synth_0014/gt_mask.png,core/results/gt_mask_diagnostic_v2/rk2_gt/synth_0014/seed_000/img_0.jpg,True,,98e91b7bef8a60cbfcc57330ddfcb045cb36e313cc10ddde5872d1e47e4bd53b,0.02734803780913353,0.088564433157444,0.0023977544624358416,0.01642005331814289,26.201952920749257,17.846254370011305,0.976413063494298,0.864795396782808,0.06066684424877167,0.026631318032741547,0.0566464364528656,0.0022477402817457914,0.008978534489870071,26.482538713595968,20.4679454472498,0.9778118648156885,0.9259495087828724,0.05689910799264908
gt-diagnostic-v2::endpoint_auto::synth_0015::seed_000,synth_0015,0,endpoint_auto,torso,formal-suit,large,comparable,A robot at a restaurant,A robot with formal-suit torso at a restaurant,core/data/partedit_subset/cases/synth_0015/source.png,core/data/partedit_subset/cases/synth_0015/gt_mask.png,core/results/heldout_control_comparison/endpoint_projection/synth_0015/seed_000/img_0.jpg,True,,f477f0d6039e59ea6b5470ba9749e19a1d939d6c6d7746370c6c9576dd1bece4,0.043217770755290985,0.07200887799263,0.008168992586433887,0.019141441211104393,20.87831498073353,17.180253661168518,0.9542033658473136,0.91333813696955,0.12507621943950653,0.03930088132619858,0.0748598724603653,0.006671566516160965,0.02025012858211994,21.757721796597696,16.93572214803492,0.9615460840771433,0.9088630251145858,0.10001442581415176
gt-diagnostic-v2::endpoint_gt::synth_0015::seed_000,synth_0015,0,endpoint_gt,torso,formal-suit,large,comparable,A robot at a restaurant,A robot with formal-suit torso at a restaurant,core/data/partedit_subset/cases/synth_0015/source.png,core/data/partedit_subset/cases/synth_0015/gt_mask.png,core/results/gt_mask_diagnostic_v2/endpoint_gt/synth_0015/seed_000/img_0.jpg,True,,e8459f6a71476a8518b1ea1410a90cea846a6781b1a40f631ead92f30f46ef5b,0.025702251121401787,0.08144289255142212,0.0021745595149695873,0.023837855085730553,26.62628701740113,16.227328247010583,0.9882290243958083,0.8893255642120194,0.07292038202285767,0.023533154278993607,0.061316583305597305,0.0015974503476172686,0.014756381511688232,27.965726318180476,18.31020125044644,0.9912134434815915,0.931719833491061,0.05756666511297226
gt-diagnostic-v2::rk2_auto::synth_0015::seed_000,synth_0015,0,rk2_auto,torso,formal-suit,large,comparable,A robot at a restaurant,A robot with formal-suit torso at a restaurant,core/data/partedit_subset/cases/synth_0015/source.png,core/data/partedit_subset/cases/synth_0015/gt_mask.png,core/results/heldout_control_comparison/residual_rk2/synth_0015/seed_000/img_0.jpg,True,,2688579a67e90ade55beceef40335846f6e242df3b6acfb7b607f08c3df0ca9e,0.04157428443431854,0.07149955630302429,0.00764947384595871,0.018824856728315353,21.163684359124275,17.252683204307854,0.9570709835710196,0.9152909155463373,0.12219821661710739,0.03795175999403,0.07233759760856628,0.006291230209171772,0.019163569435477257,22.01264422787693,17.175235953747862,0.9637241573483336,0.9137536844668966,0.09737822413444519
gt-diagnostic-v2::rk2_gt::synth_0015::seed_000,synth_0015,0,rk2_gt,torso,formal-suit,large,comparable,A robot at a restaurant,A robot with formal-suit torso at a restaurant,core/data/partedit_subset/cases/synth_0015/source.png,core/data/partedit_subset/cases/synth_0015/gt_mask.png,core/results/gt_mask_diagnostic_v2/rk2_gt/synth_0015/seed_000/img_0.jpg,True,,2de2ac43883048c73330763e07340e832fcedc586630653fda15cfc780599b26,0.024730518460273743,0.07199617475271225,0.0019135073525831103,0.019987909123301506,27.181698646753652,16.992326337811022,0.9896705107176232,0.9074888847525877,0.06735700368881226,0.023276567459106445,0.05310468003153801,0.00157866848167032,0.011716222390532494,28.01709061693808,19.312123933864406,0.9912975653645143,0.9457105300023254,0.056984685361385345
gt-diagnostic-v2::rk2_n15_auto::synth_0015::seed_000,synth_0015,0,rk2_n15_auto,torso,formal-suit,large,comparable,A robot at a restaurant,A robot with formal-suit torso at a restaurant,core/data/partedit_subset/cases/synth_0015/source.png,core/data/partedit_subset/cases/synth_0015/gt_mask.png,core/results/gt_mask_diagnostic_v2/rk2_n15_auto/synth_0015/seed_000/img_0.jpg,True,,6942c41d9534a788d897bc3ce4782975394d2b2556ee57b2fb3ad9749773904a,0.024576792493462563,0.05656154453754425,0.005632469896227121,0.01629246212542057,22.493011207647857,17.880132799220497,0.968161208820415,0.9261675203890808,0.05833648890256882,0.02102063037455082,0.05596201866865158,0.004463030491024256,0.016017939895391464,23.503701460883644,17.95393340286449,0.9740504053475596,0.9277385738025968,0.04143471643328667
gt-diagnostic-v2::rk2_n15_gt::synth_0015::seed_000,synth_0015,0,rk2_n15_gt,torso,formal-suit,large,comparable,A robot at a restaurant,A robot with formal-suit torso at a restaurant,core/data/partedit_subset/cases/synth_0015/source.png,core/data/partedit_subset/cases/synth_0015/gt_mask.png,core/results/gt_mask_diagnostic_v2/rk2_n15_gt/synth_0015/seed_000/img_0.jpg,True,,530006ce0716620f332015f80ffe583e7cd8f528b864ab866384d2ca5935067c,0.007581314537674189,0.06878926604986191,0.00021859482512809336,0.01929004304111004,36.603601234701,17.14666803330935,0.999027568763699,0.910670109830862,0.005715208128094673,0.006921733729541302,0.03853083774447441,9.781929111341015e-05,0.009460590779781342,40.09575488791876,20.240817426269725,0.9997184927426713,0.9558687937135201,0.001958878943696618
gt-diagnostic-v2::endpoint_auto::synth_0016::seed_000,synth_0016,0,endpoint_auto,torso,armor,large,comparable,A girl at a stadium,A girl with armor torso at a stadium,core/data/partedit_subset/cases/synth_0016/source.png,core/data/partedit_subset/cases/synth_0016/gt_mask.png,core/results/heldout_control_comparison/endpoint_projection/synth_0016/seed_000/img_0.jpg,True,,9630f10533f642a722799bb0a1769cf41b59f6473f14f69e1777470f2d6211bf,0.03342875465750694,0.12548406422138214,0.004734092857688665,0.036073751747608185,23.247632277786554,14.428086877744521,0.9576572994410422,0.7032845176922201,0.11535310000181198,0.03054429404437542,0.0940413698554039,0.0035113736521452665,0.02629084885120392,24.54522953949479,15.801953916250014,0.9692303558028516,0.7985155269340137,0.08605699241161346
gt-diagnostic-v2::endpoint_gt::synth_0016::seed_000,synth_0016,0,endpoint_gt,torso,armor,large,comparable,A girl at a stadium,A girl with armor torso at a stadium,core/data/partedit_subset/cases/synth_0016/source.png,core/data/partedit_subset/cases/synth_0016/gt_mask.png,core/results/gt_mask_diagnostic_v2/endpoint_gt/synth_0016/seed_000/img_0.jpg,True,,7d3167100f7e64ae6078af1150f877b0f8d126b85ac3da8cae708da2d9cce6ec,0.026018640026450157,0.1371898055076599,0.0018489076755940914,0.04038456082344055,27.33084774606702,13.937846356498916,0.9846554554905209,0.6659894520181797,0.10032374411821365,0.025597181171178818,0.08749528974294662,0.0015865347813814878,0.023603947833180428,27.99550402481643,16.270153538613265,0.986823157106468,0.8206165286149986,0.08168647438287735
gt-diagnostic-v2::rk2_auto::synth_0016::seed_000,synth_0016,0,rk2_auto,torso,armor,large,comparable,A girl at a stadium,A girl with armor torso at a stadium,core/data/partedit_subset/cases/synth_0016/source.png,core/data/partedit_subset/cases/synth_0016/gt_mask.png,core/results/heldout_control_comparison/residual_rk2/synth_0016/seed_000/img_0.jpg,True,,8d000ce08b20f700d55120d9e7ac38d1eade1afcb187a4a5d25685d1321aec7b,0.03050084225833416,0.12525196373462677,0.0035553080961108208,0.03619443252682686,24.491227581851174,14.413582280533447,0.9680681404362281,0.7018889821655051,0.10874518007040024,0.027324862778186798,0.09368108212947845,0.0021701999939978123,0.026433492079377174,26.63500242055878,15.77845459243527,0.9814782156719355,0.7986613421773963,0.07902909070253372
gt-diagnostic-v2::rk2_gt::synth_0016::seed_000,synth_0016,0,rk2_gt,torso,armor,large,comparable,A girl at a stadium,A girl with armor torso at a stadium,core/data/partedit_subset/cases/synth_0016/source.png,core/data/partedit_subset/cases/synth_0016/gt_mask.png,core/results/gt_mask_diagnostic_v2/rk2_gt/synth_0016/seed_000/img_0.jpg,True,,4df8e041a47a2aa1f3c208ee2c0c99fe8b849e6b18629d432bd2a7a75090e4a8,0.02605554834008217,0.1369432508945465,0.0018441316206008196,0.040401726961135864,27.34208085418677,13.936000706898392,0.9847213513747134,0.6677982383560627,0.10078184306621552,0.02567300945520401,0.08723057061433792,0.0015910995425656438,0.023575223982334137,27.983026491185722,16.27544172447276,0.9867837166462115,0.8224620380172684,0.08209226280450821
gt-diagnostic-v2::rk2_n15_auto::synth_0016::seed_000,synth_0016,0,rk2_n15_auto,torso,armor,large,comparable,A girl at a stadium,A girl with armor torso at a stadium,core/data/partedit_subset/cases/synth_0016/source.png,core/data/partedit_subset/cases/synth_0016/gt_mask.png,core/results/gt_mask_diagnostic_v2/rk2_n15_auto/synth_0016/seed_000/img_0.jpg,True,,6603c0ee44413d7aed1f3c775f8a1ecb344bb4f88f23e64269c09f793b0c6106,0.015308316797018051,0.10773700475692749,0.0021306166891008615,0.033516451716423035,26.714946754767492,14.747419650281957,0.9797659434407551,0.7208895045976785,0.03166568651795387,0.01165334228426218,0.0790717676281929,0.0008029534365050495,0.024114008992910385,30.95309638849901,16.17730581461535,0.9930186537428479,0.81234823460467,0.010171737521886826
gt-diagnostic-v2::rk2_n15_gt::synth_0016::seed_000,synth_0016,0,rk2_n15_gt,torso,armor,large,comparable,A girl at a stadium,A girl with armor torso at a stadium,core/data/partedit_subset/cases/synth_0016/source.png,core/data/partedit_subset/cases/synth_0016/gt_mask.png,core/results/gt_mask_diagnostic_v2/rk2_n15_gt/synth_0016/seed_000/img_0.jpg,True,,452a6917213c9c056ceb0ee643de179fcbcd2661a39699413d013e95f15489e8,0.00857442058622837,0.13408787548542023,0.00029901100788265467,0.03931372985243797,35.2431282313144,14.054557509525225,0.9980089563912791,0.6776106571954068,0.014384983107447624,0.007938655093312263,0.07859452068805695,0.00012281078670639545,0.021982111036777496,39.10763486604212,16.57930602740578,0.9994856473183605,0.8347174368446367,0.004176851361989975
gt-diagnostic-v2::endpoint_auto::synth_0017::seed_000,synth_0017,0,endpoint_auto,torso,robotic-parts,large,comparable,A dinosaur at a museum,A dinosaur with robotic-parts torso at a museum,core/data/partedit_subset/cases/synth_0017/source.png,core/data/partedit_subset/cases/synth_0017/gt_mask.png,core/results/heldout_control_comparison/endpoint_projection/synth_0017/seed_000/img_0.jpg,True,,682051b2537e29ccabfb15f4fbc583576578952b363da02b3c459bded77717e2,0.03680741786956787,0.09219194948673248,0.005127175711095333,0.01854178123176098,22.901217987968742,17.318485473238663,0.9668578247736217,0.84278030032651,0.11523668467998505,0.03399621322751045,0.08069097995758057,0.004150105640292168,0.017571132630109787,23.81940848248864,17.552002431061467,0.9727940277507472,0.9087113665792595,0.1017002984881401
gt-diagnostic-v2::endpoint_gt::synth_0017::seed_000,synth_0017,0,endpoint_gt,torso,robotic-parts,large,comparable,A dinosaur at a museum,A dinosaur with robotic-parts torso at a museum,core/data/partedit_subset/cases/synth_0017/source.png,core/data/partedit_subset/cases/synth_0017/gt_mask.png,core/results/gt_mask_diagnostic_v2/endpoint_gt/synth_0017/seed_000/img_0.jpg,True,,f789f9920faf24595ee1719c75b7a11023f4d6e58a261e0dc6ab34105f52c667,0.030089206993579865,0.09626121819019318,0.0029446000698953867,0.0223083458840847,25.309736819403767,16.51532630525069,0.981076456084523,0.8044675438951475,0.10057222843170166,0.029372073709964752,0.06633198261260986,0.002678405260667205,0.013895491138100624,25.721237106863505,18.57126098415406,0.9825788145712492,0.9252921483259755,0.09107008576393127
gt-diagnostic-v2::rk2_auto::synth_0017::seed_000,synth_0017,0,rk2_auto,torso,robotic-parts,large,comparable,A dinosaur at a museum,A dinosaur with robotic-parts torso at a museum,core/data/partedit_subset/cases/synth_0017/source.png,core/data/partedit_subset/cases/synth_0017/gt_mask.png,core/results/heldout_control_comparison/residual_rk2/synth_0017/seed_000/img_0.jpg,True,,6298840dacbabc5c0f1bf6ee45dc9ac57404e8bd2f32557d364c82558d6c3146,0.036408863961696625,0.0952877625823021,0.005014547612518072,0.02016393467783928,22.99768240759029,16.954247181521524,0.9676621055217757,0.8304186918078872,0.11562897264957428,0.0336327962577343,0.08175896108150482,0.004037756938487291,0.018291721120476723,23.93859827901266,17.37745428588171,0.973590531294147,0.9046333121497775,0.09999201446771622
gt-diagnostic-v2::rk2_gt::synth_0017::seed_000,synth_0017,0,rk2_gt,torso,robotic-parts,large,comparable,A dinosaur at a museum,A dinosaur with robotic-parts torso at a museum,core/data/partedit_subset/cases/synth_0017/source.png,core/data/partedit_subset/cases/synth_0017/gt_mask.png,core/results/gt_mask_diagnostic_v2/rk2_gt/synth_0017/seed_000/img_0.jpg,True,,3b0b040e7c2fe7cacac6f9acd5abb1b67b7b38ee115913d81aae3dcc89b73baa,0.029749371111392975,0.09348621219396591,0.002842784160748124,0.021182319149374962,25.462561129984476,16.740264928292014,0.9817421988311307,0.8128533695515592,0.09876212477684021,0.029168330132961273,0.06398600339889526,0.002653609961271286,0.012828735634684563,25.761629112063037,18.91816144399659,0.9827647509944938,0.9304985391628663,0.09046980738639832
gt-diagnostic-v2::rk2_n15_auto::synth_0017::seed_000,synth_0017,0,rk2_n15_auto,torso,robotic-parts,large,comparable,A dinosaur at a museum,A dinosaur with robotic-parts torso at a museum,core/data/partedit_subset/cases/synth_0017/source.png,core/data/partedit_subset/cases/synth_0017/gt_mask.png,core/results/gt_mask_diagnostic_v2/rk2_n15_auto/synth_0017/seed_000/img_0.jpg,True,,635d36844854e8663b4526295b53f814470b63c6b16eaa1bf8366ecb6d205a9b,0.01737411506474018,0.0783185288310051,0.0026134836953133345,0.017030183225870132,25.82780204981779,17.687806794856506,0.9830367330277024,0.8540028699424667,0.041475240141153336,0.014211774803698063,0.06608537584543228,0.0016623211558908224,0.015380971133708954,27.792850679423204,18.130162429028523,0.9891382267460477,0.9185625364417294,0.027869611978530884
gt-diagnostic-v2::rk2_n15_gt::synth_0017::seed_000,synth_0017,0,rk2_n15_gt,torso,robotic-parts,large,comparable,A dinosaur at a museum,A dinosaur with robotic-parts torso at a museum,core/data/partedit_subset/cases/synth_0017/source.png,core/data/partedit_subset/cases/synth_0017/gt_mask.png,core/results/gt_mask_diagnostic_v2/rk2_n15_gt/synth_0017/seed_000/img_0.jpg,True,,744d150b72b870de45598b259e28c57c410916c89d53bcbac34969dc625816de,0.008538994938135147,0.090692438185215,0.0001906945981318131,0.020515887066721916,37.19661609181436,16.879097002494156,0.9991157427572205,0.8191228186491479,0.004809140227735043,0.008220501244068146,0.05003056675195694,0.00012679756036959589,0.010364619083702564,38.968891023550356,19.844466542923502,0.9995374468789576,0.9437092957881754,0.0022004321217536926
gt-diagnostic-v2::endpoint_auto::synth_0018::seed_000,synth_0018,0,endpoint_auto,torso,armor,medium,comparable,A boy at a restaurant,A boy with armor torso at a restaurant,core/data/partedit_subset/cases/synth_0018/source.png,core/data/partedit_subset/cases/synth_0018/gt_mask.png,core/results/heldout_control_comparison/endpoint_projection/synth_0018/seed_000/img_0.jpg,True,,2718b29a20585dda5a4db99b367ebc6ad7ced48b26e4b867ffdd0728cf246821,0.03491921350359917,0.14304757118225098,0.004176250193268061,0.037854164838790894,23.79213491255578,14.218863310384645,0.9511559669788187,0.5512208738354419,0.16674983501434326,0.03173505514860153,0.10521002113819122,0.003282687161117792,0.02529766783118248,24.837705034034553,15.969195141891483,0.9588223028859083,0.7852754166130496,0.14792479574680328
gt-diagnostic-v2::endpoint_gt::synth_0018::seed_000,synth_0018,0,endpoint_gt,torso,armor,medium,comparable,A boy at a restaurant,A boy with armor torso at a restaurant,core/data/partedit_subset/cases/synth_0018/source.png,core/data/partedit_subset/cases/synth_0018/gt_mask.png,core/results/gt_mask_diagnostic_v2/endpoint_gt/synth_0018/seed_000/img_0.jpg,True,,ba7d7caab05093535b34a8f403f4567a958c3d082562fa0c30db4a9dcb501872,0.028497040271759033,0.16477425396442413,0.0022167284041643143,0.03865165635943413,26.542875138310627,14.128318903006685,0.9750698170932747,0.6556543387852426,0.1263638734817505,0.02730509825050831,0.09491793066263199,0.001988296629860997,0.019265808165073395,27.01518823609845,17.152127684173845,0.9762764465542001,0.8392814485972107,0.11290337890386581
gt-diagnostic-v2::rk2_auto::synth_0018::seed_000,synth_0018,0,rk2_auto,torso,armor,medium,comparable,A boy at a restaurant,A boy with armor torso at a restaurant,core/data/partedit_subset/cases/synth_0018/source.png,core/data/partedit_subset/cases/synth_0018/gt_mask.png,core/results/heldout_control_comparison/residual_rk2/synth_0018/seed_000/img_0.jpg,True,,35439c2eedbb6934b62b141280b396252e54679fa50dc4fc539e74c0da2f4dd3,0.03377637639641762,0.12316984683275223,0.003756228368729353,0.02925340086221695,24.252480116497985,15.338236376215239,0.9566534921942067,0.6111174349563167,0.16105124354362488,0.031116686761379242,0.09210236370563507,0.003021510550752282,0.020204445347189903,25.19775884908659,16.945530673178997,0.9626879313392118,0.8240544525977359,0.144592747092247
gt-diagnostic-v2::rk2_gt::synth_0018::seed_000,synth_0018,0,rk2_gt,torso,armor,medium,comparable,A boy at a restaurant,A boy with armor torso at a restaurant,core/data/partedit_subset/cases/synth_0018/source.png,core/data/partedit_subset/cases/synth_0018/gt_mask.png,core/results/gt_mask_diagnostic_v2/rk2_gt/synth_0018/seed_000/img_0.jpg,True,,42d254ecc1e4dd3787157d50b8a86b7ec81562dacfa8f0eea259bfd3493447b8,0.028489118441939354,0.12944024801254272,0.0021882669534534216,0.026420729234814644,26.598996981796773,15.780551996554305,0.9753684396366291,0.7031101151616156,0.12473125755786896,0.027306867763400078,0.08004409074783325,0.0019813033286482096,0.013959895819425583,27.030490308351702,18.551178227742774,0.9763237536929213,0.8764066294827675,0.1121482402086258
gt-diagnostic-v2::rk2_n15_auto::synth_0018::seed_000,synth_0018,0,rk2_n15_auto,torso,armor,medium,comparable,A boy at a restaurant,A boy with armor torso at a restaurant,core/data/partedit_subset/cases/synth_0018/source.png,core/data/partedit_subset/cases/synth_0018/gt_mask.png,core/results/gt_mask_diagnostic_v2/rk2_n15_auto/synth_0018/seed_000/img_0.jpg,True,,0216d6a2c249c8f47a822cb2878316d95b5852a3b3b2a88991f5b623d41ac19a,0.013465316034853458,0.1104288175702095,0.0012084937188774347,0.026745161041617393,29.177556024875756,15.727547827278265,0.9865737327217751,0.6444140978451866,0.022665858268737793,0.010839089751243591,0.0746975690126419,0.0005658413865603507,0.016949795186519623,32.47305290711748,17.708355452427135,0.9936483361412338,0.8518801364815307,0.011461605317890644
gt-diagnostic-v2::rk2_n15_gt::synth_0018::seed_000,synth_0018,0,rk2_n15_gt,torso,armor,medium,comparable,A boy at a restaurant,A boy with armor torso at a restaurant,core/data/partedit_subset/cases/synth_0018/source.png,core/data/partedit_subset/cases/synth_0018/gt_mask.png,core/results/gt_mask_diagnostic_v2/rk2_n15_gt/synth_0018/seed_000/img_0.jpg,True,,7fc72a73561bf721af9118b3b8602374669e3812bd97ca43b52d15e66454edcf,0.009181576780974865,0.1269424557685852,0.00014996326353866607,0.025191929191350937,38.2401511692072,15.987385730704954,0.9990523895074811,0.7184835971147803,0.004301211331039667,0.008990656584501266,0.05998429283499718,0.00013806320203002542,0.010727692395448685,38.599220584586156,19.694936878852523,0.9991495812092297,0.9056087489444313,0.0033512974623590708
gt-diagnostic-v2::endpoint_auto::synth_0019::seed_000,synth_0019,0,endpoint_auto,hair,Wavy,medium,comparable,A Portrait of girl at a forest,A Portrait of girl with Wavy hair at a forest,core/data/partedit_subset/cases/synth_0019/source.png,core/data/partedit_subset/cases/synth_0019/gt_mask.png,core/results/heldout_control_comparison/endpoint_projection/synth_0019/seed_000/img_0.jpg,True,,3f75a180e8ed0e963e2e6866378690d52bac1cdcb014fc41bd28cd4a64ec4e41,0.019102616235613823,0.047911833971738815,0.0012042539892718196,0.0054416777566075325,29.192819063455868,22.64267179695329,0.97665161970911,0.9008035786172071,0.12782834470272064,0.015560842119157314,0.041631411761045456,0.000580537598580122,0.004915617872029543,32.36169647885626,23.084218854518348,0.9874714152029841,0.94644513977139,0.10133242607116699
gt-diagnostic-v2::endpoint_gt::synth_0019::seed_000,synth_0019,0,endpoint_gt,hair,Wavy,medium,comparable,A Portrait of girl at a forest,A Portrait of girl with Wavy hair at a forest,core/data/partedit_subset/cases/synth_0019/source.png,core/data/partedit_subset/cases/synth_0019/gt_mask.png,core/results/gt_mask_diagnostic_v2/endpoint_gt/synth_0019/seed_000/img_0.jpg,True,,51f36622f6d1a0d629d0c6464ea113fb57ffb7609c86cea5c4e368ddb8127854,0.016121504828333855,0.04507036507129669,0.0006176643655635417,0.0037023320328444242,32.09247453357998,24.315246354032467,0.9880775695671654,0.9475081715657269,0.10114051401615143,0.014818728901445866,0.03002863936126232,0.0005053184577263892,0.00199710950255394,32.96434838032666,26.99598121883861,0.988843399623445,0.9781761744422953,0.08705118298530579
gt-diagnostic-v2::rk2_auto::synth_0019::seed_000,synth_0019,0,rk2_auto,hair,Wavy,medium,comparable,A Portrait of girl at a forest,A Portrait of girl with Wavy hair at a forest,core/data/partedit_subset/cases/synth_0019/source.png,core/data/partedit_subset/cases/synth_0019/gt_mask.png,core/results/heldout_control_comparison/residual_rk2/synth_0019/seed_000/img_0.jpg,True,,044b1dc9a1ced3806be08f736ca401c6b45d8bca0990d483323fce699287e240,0.018628310412168503,0.04304298385977745,0.0011222203029319644,0.004612194839864969,29.4992187841321,23.360923544365612,0.9782333418507129,0.9127985932701262,0.12608753144741058,0.015376371331512928,0.038689639419317245,0.0005597170093096793,0.004367793910205364,32.52031495063807,23.597378615515154,0.9879452099200955,0.9509710009221229,0.09979669004678726
gt-diagnostic-v2::rk2_gt::synth_0019::seed_000,synth_0019,0,rk2_gt,hair,Wavy,medium,comparable,A Portrait of girl at a forest,A Portrait of girl with Wavy hair at a forest,core/data/partedit_subset/cases/synth_0019/source.png,core/data/partedit_subset/cases/synth_0019/gt_mask.png,core/results/gt_mask_diagnostic_v2/rk2_gt/synth_0019/seed_000/img_0.jpg,True,,67ad26cda7a8e3cb6f55ceee65fe0c3c0e24c62cfdeea7af0f8e0f0e5ccb970d,0.015681995078921318,0.03559328615665436,0.0005678168963640928,0.002519189612939954,32.45791688441878,25.987391430400425,0.9891120882366429,0.9618738460538112,0.09694213420152664,0.014547491446137428,0.026170184835791588,0.0004720792348962277,0.0015359162352979183,33.25985102234113,28.13632468900775,0.9896422874720319,0.9826630375077325,0.08430318534374237
gt-diagnostic-v2::rk2_n15_auto::synth_0019::seed_000,synth_0019,0,rk2_n15_auto,hair,Wavy,medium,comparable,A Portrait of girl at a forest,A Portrait of girl with Wavy hair at a forest,core/data/partedit_subset/cases/synth_0019/source.png,core/data/partedit_subset/cases/synth_0019/gt_mask.png,core/results/gt_mask_diagnostic_v2/rk2_n15_auto/synth_0019/seed_000/img_0.jpg,True,,40851c64b00c12f25515f7e1abe802efc546f6c18ca8fe9ede5a34bf6ac679b9,0.011237451806664467,0.03543683886528015,0.0006979300524108112,0.0038199000991880894,31.561881008355968,24.179479949256425,0.9865791928282532,0.9233792192055221,0.04972740262746811,0.008437994867563248,0.029481858015060425,0.00019464059732854366,0.0036016569938510656,37.107665712777504,24.434976498648858,0.9967490345441518,0.9572869342223637,0.03194070979952812
