row_uid,case_uid,duration,method,method_label,part,edit,part_size,target_prompt,source_image,gt_mask,edited_image,outside_mask_lpips,strict_outside_mask_l1_aux,strict_inside_mask_l1_aux,strict_outside_mask_mse,strict_inside_mask_mse,strict_outside_mask_psnr,strict_inside_mask_psnr,strict_outside_mask_global_ssim,strict_inside_mask_global_ssim,strict_outside_mask_lpips,buffered_outside_mask_l1_aux,buffered_inside_mask_l1_aux,buffered_outside_mask_mse,buffered_inside_mask_mse,buffered_outside_mask_psnr,buffered_inside_mask_psnr,buffered_outside_mask_global_ssim,buffered_inside_mask_global_ssim,buffered_outside_mask_lpips
gt_prefix_diagnostic_v1::synth_0033::N09,synth_0033,9,residual_rk2,Residual RK2 prefix,head,cat,medium,A dog with cat head at a restaurant,../gt-prefix-inputs/core/data/partedit_subset/cases/synth_0033/source.png,../gt-prefix-inputs/core/data/partedit_subset/cases/synth_0033/gt_mask.png,core/results/gt_prefix_diagnostic_v1/duration_09/synth_0033/seed_000/img_0.jpg,,0.015172689221799374,0.036252547055482864,0.0005456937942653894,0.003122355556115508,32.63050985069011,25.055176434687883,0.996759913208149,0.9718731293868142,0.03556095063686371,0.014457697980105877,0.02944045141339302,0.0004338951548561454,0.0024465518072247505,33.62615199446701,26.114455833564815,0.9975620061272599,0.9864745127723769,0.02884744480252266
gt_prefix_diagnostic_v1::synth_0033::N10,synth_0033,10,residual_rk2,Residual RK2 prefix,head,cat,medium,A dog with cat head at a restaurant,../gt-prefix-inputs/core/data/partedit_subset/cases/synth_0033/source.png,../gt-prefix-inputs/core/data/partedit_subset/cases/synth_0033/gt_mask.png,core/results/gt_prefix_diagnostic_v1/duration_10/synth_0033/seed_000/img_0.jpg,,0.013345361687242985,0.03596143797039986,0.00041587516898289323,0.0030671118292957544,33.81037009655857,25.13270389012409,0.9976318600381991,0.9723369702565191,0.02576279640197754,0.012745637446641922,0.02757699228823185,0.00032085622660815716,0.002243087161332369,34.936895282745375,26.491538503803763,0.9983144387960753,0.9875885044154364,0.02035883441567421
gt_prefix_diagnostic_v1::synth_0033::N11,synth_0033,11,residual_rk2,Residual RK2 prefix,head,cat,medium,A dog with cat head at a restaurant,../gt-prefix-inputs/core/data/partedit_subset/cases/synth_0033/source.png,../gt-prefix-inputs/core/data/partedit_subset/cases/synth_0033/gt_mask.png,core/results/gt_prefix_diagnostic_v1/duration_11/synth_0033/seed_000/img_0.jpg,,0.011862163431942463,0.03577171638607979,0.0003270393644925207,0.003014362184330821,34.853999698077075,25.208045671487177,0.9982253721613081,0.9727631136448434,0.017525235190987587,0.011369534768164158,0.025998853147029877,0.0002443088742438704,0.0020918173249810934,36.12060757483598,26.79476244382526,0.9988236043133897,0.9883899202685492,0.013252710923552513
gt_prefix_diagnostic_v1::synth_0033::N12,synth_0033,12,residual_rk2,Residual RK2 prefix,head,cat,medium,A dog with cat head at a restaurant,../gt-prefix-inputs/core/data/partedit_subset/cases/synth_0033/source.png,../gt-prefix-inputs/core/data/partedit_subset/cases/synth_0033/gt_mask.png,core/results/gt_prefix_diagnostic_v1/duration_12/synth_0033/seed_000/img_0.jpg,,0.010784772224724293,0.035639725625514984,0.0002747563412413001,0.0029864569660276175,35.610522754856376,25.248437389284256,0.9985765007117264,0.9730146847671493,0.012905864045023918,0.010358810424804688,0.02492668107151985,0.00020013406174257398,0.0019985996186733246,36.98678990484515,26.992741997872262,0.9991150410720477,0.988912847865521,0.009485545568168163
gt_prefix_diagnostic_v1::synth_0033::N13,synth_0033,13,residual_rk2,Residual RK2 prefix,head,cat,medium,A dog with cat head at a restaurant,../gt-prefix-inputs/core/data/partedit_subset/cases/synth_0033/source.png,../gt-prefix-inputs/core/data/partedit_subset/cases/synth_0033/gt_mask.png,core/results/gt_prefix_diagnostic_v1/duration_13/synth_0033/seed_000/img_0.jpg,,0.010125511325895786,0.03550022467970848,0.0002428655861876905,0.0029509379528462887,36.14634019931941,25.300399219875928,0.998777182343733,0.9732830345693286,0.010131491348147392,0.009759973734617233,0.02411746233701706,0.0001749676011968404,0.0019218196393921971,37.570423623084636,27.162873728028426,0.9992721951658593,0.9893009352393213,0.007333694025874138
gt_prefix_diagnostic_v1::synth_0036::N00,synth_0036,0,residual_rk2,Residual RK2 prefix,head,lion,medium,A bear with lion head at a zoo,../gt-prefix-inputs/core/data/partedit_subset/cases/synth_0036/source.png,../gt-prefix-inputs/core/data/partedit_subset/cases/synth_0036/gt_mask.png,core/results/gt_prefix_diagnostic_v1/duration_00/synth_0036/seed_000/img_0.jpg,,0.1302707940340042,0.20712170004844666,0.03422410041093826,0.07288897782564163,14.656679585833103,11.373381401513834,0.6276755379361707,0.518824024278093,0.5224261283874512,0.12625367939472198,0.19340196251869202,0.03257383778691292,0.06355220824480057,14.871310706801468,11.968693544432583,0.6429109906350745,0.5363478688940776,0.48165565729141235
gt_prefix_diagnostic_v1::synth_0036::N01,synth_0036,1,residual_rk2,Residual RK2 prefix,head,lion,medium,A bear with lion head at a zoo,../gt-prefix-inputs/core/data/partedit_subset/cases/synth_0036/source.png,../gt-prefix-inputs/core/data/partedit_subset/cases/synth_0036/gt_mask.png,core/results/gt_prefix_diagnostic_v1/duration_01/synth_0036/seed_000/img_0.jpg,,0.08864181488752365,0.21689672768115997,0.017966002225875854,0.07797969877719879,17.45548550848597,11.080184467532275,0.8077253733385343,0.38102907258577445,0.4156392514705658,0.08349721133708954,0.18376301229000092,0.016058562323451042,0.059194326400756836,17.942933384434138,12.277199171102593,0.8266402603192178,0.5184047923721078,0.36407846212387085
gt_prefix_diagnostic_v1::synth_0036::N02,synth_0036,2,residual_rk2,Residual RK2 prefix,head,lion,medium,A bear with lion head at a zoo,../gt-prefix-inputs/core/data/partedit_subset/cases/synth_0036/source.png,../gt-prefix-inputs/core/data/partedit_subset/cases/synth_0036/gt_mask.png,core/results/gt_prefix_diagnostic_v1/duration_02/synth_0036/seed_000/img_0.jpg,,0.03624880686402321,0.08461427688598633,0.0033222779165953398,0.013813265599310398,24.785640405795913,18.59703637561481,0.9667562233118906,0.8949336557835759,0.18595312535762787,0.0350019708275795,0.0675688236951828,0.002984744030982256,0.010556286200881004,25.250929076497055,19.76488843747708,0.9695661690795605,0.9186562146412763,0.1778392791748047
gt_prefix_diagnostic_v1::synth_0036::N03,synth_0036,3,residual_rk2,Residual RK2 prefix,head,lion,medium,A bear with lion head at a zoo,../gt-prefix-inputs/core/data/partedit_subset/cases/synth_0036/source.png,../gt-prefix-inputs/core/data/partedit_subset/cases/synth_0036/gt_mask.png,core/results/gt_prefix_diagnostic_v1/duration_03/synth_0036/seed_000/img_0.jpg,,0.031076082959771156,0.08208876848220825,0.0023816742468625307,0.01343407854437828,26.231176393539066,18.717921168613284,0.9762198420366925,0.9022573061858152,0.15858466923236847,0.029972173273563385,0.06272420287132263,0.0021190005354583263,0.009392817504703999,26.738689335456627,20.27204115592728,0.9784762968706368,0.9294344664568498,0.15200656652450562
gt_prefix_diagnostic_v1::synth_0036::N04,synth_0036,4,residual_rk2,Residual RK2 prefix,head,lion,medium,A bear with lion head at a zoo,../gt-prefix-inputs/core/data/partedit_subset/cases/synth_0036/source.png,../gt-prefix-inputs/core/data/partedit_subset/cases/synth_0036/gt_mask.png,core/results/gt_prefix_diagnostic_v1/duration_04/synth_0036/seed_000/img_0.jpg,,0.02631404623389244,0.07785367965698242,0.001787345390766859,0.01199742965400219,27.477915153119756,19.209117878400704,0.9822077422479745,0.9131809468881854,0.1278856247663498,0.025324733927845955,0.057461872696876526,0.0015680278884246945,0.008110953494906425,28.04646217365072,20.90928088669792,0.9841887399674641,0.9381875719257856,0.12145692110061646
gt_prefix_diagnostic_v1::synth_0036::N05,synth_0036,5,residual_rk2,Residual RK2 prefix,head,lion,medium,A bear with lion head at a zoo,../gt-prefix-inputs/core/data/partedit_subset/cases/synth_0036/source.png,../gt-prefix-inputs/core/data/partedit_subset/cases/synth_0036/gt_mask.png,core/results/gt_prefix_diagnostic_v1/duration_05/synth_0036/seed_000/img_0.jpg,,0.023234369233250618,0.07388211041688919,0.0013885620282962918,0.01075282134115696,28.574347151610347,19.684775699683858,0.9862235233024411,0.922435215640451,0.11399926990270615,0.02253340743482113,0.052062809467315674,0.0012323911068961024,0.006893062964081764,29.092514442725626,21.615877544626713,0.9876385376134821,0.9469579775776266,0.10846389830112457
gt_prefix_diagnostic_v1::synth_0036::N06,synth_0036,6,residual_rk2,Residual RK2 prefix,head,lion,medium,A bear with lion head at a zoo,../gt-prefix-inputs/core/data/partedit_subset/cases/synth_0036/source.png,../gt-prefix-inputs/core/data/partedit_subset/cases/synth_0036/gt_mask.png,core/results/gt_prefix_diagnostic_v1/duration_06/synth_0036/seed_000/img_0.jpg,,0.02059062011539936,0.07024994492530823,0.0009645652025938034,0.009565303102135658,30.15668409627579,20.19301263639891,0.9906181615402848,0.931712203950206,0.09995310008525848,0.020269306376576424,0.0464540533721447,0.0009212780860252678,0.005362827796489,30.356092590570572,22.706061482607446,0.9908873956124522,0.9590197549080585,0.09403835237026215
gt_prefix_diagnostic_v1::synth_0036::N07,synth_0036,7,residual_rk2,Residual RK2 prefix,head,lion,medium,A bear with lion head at a zoo,../gt-prefix-inputs/core/data/partedit_subset/cases/synth_0036/source.png,../gt-prefix-inputs/core/data/partedit_subset/cases/synth_0036/gt_mask.png,core/results/gt_prefix_diagnostic_v1/duration_07/synth_0036/seed_000/img_0.jpg,,0.018413200974464417,0.0695047527551651,0.0007181224063970149,0.00925313588231802,31.43801522482172,20.337110601704165,0.9932221202571314,0.9340886509309172,0.08658266067504883,0.018095890060067177,0.04493548721075058,0.000677318952511996,0.005068640690296888,31.692067719409312,22.951084942869922,0.9935184778750284,0.9612912218030112,0.08152426034212112
gt_prefix_diagnostic_v1::synth_0036::N08,synth_0036,8,residual_rk2,Residual RK2 prefix,head,lion,medium,A bear with lion head at a zoo,../gt-prefix-inputs/core/data/partedit_subset/cases/synth_0036/source.png,../gt-prefix-inputs/core/data/partedit_subset/cases/synth_0036/gt_mask.png,core/results/gt_prefix_diagnostic_v1/duration_08/synth_0036/seed_000/img_0.jpg,,0.01693321019411087,0.0681021511554718,0.0005995237152092159,0.008800726383924484,32.221936329474644,20.5548148108721,0.9944199454824548,0.9376094347035343,0.0769655704498291,0.016666140407323837,0.04316267743706703,0.0005708118551410735,0.004710993729531765,32.43507015639934,23.26887473819836,0.9946153552655145,0.9641347529759503,0.07265997678041458
gt_prefix_diagnostic_v1::synth_0036::N09,synth_0036,9,residual_rk2,Residual RK2 prefix,head,lion,medium,A bear with lion head at a zoo,../gt-prefix-inputs/core/data/partedit_subset/cases/synth_0036/source.png,../gt-prefix-inputs/core/data/partedit_subset/cases/synth_0036/gt_mask.png,core/results/gt_prefix_diagnostic_v1/duration_09/synth_0036/seed_000/img_0.jpg,,0.015054196119308472,0.06667376309633255,0.00047471054131165147,0.00848102755844593,33.23571124332509,20.715515255820513,0.9956638752623058,0.940385798485498,0.06193315610289574,0.014805324375629425,0.04137980192899704,0.00045104220043867826,0.004459849558770657,33.457828227334595,23.50679790816492,0.9958281445379958,0.9663118550217016,0.058203622698783875
gt_prefix_diagnostic_v1::synth_0036::N10,synth_0036,10,residual_rk2,Residual RK2 prefix,head,lion,medium,A bear with lion head at a zoo,../gt-prefix-inputs/core/data/partedit_subset/cases/synth_0036/source.png,../gt-prefix-inputs/core/data/partedit_subset/cases/synth_0036/gt_mask.png,core/results/gt_prefix_diagnostic_v1/duration_10/synth_0036/seed_000/img_0.jpg,,0.013316144235432148,0.06637009233236313,0.0003702611429616809,0.008429540321230888,34.31491862573263,20.74196107628643,0.9967010703841158,0.9407926195381336,0.04842972382903099,0.013078360818326473,0.04025506228208542,0.00034985007368959486,0.004359351936727762,34.56118030275548,23.605780683512045,0.9968480655157534,0.9671144031641776,0.045642465353012085
gt_prefix_diagnostic_v1::synth_0036::N11,synth_0036,11,residual_rk2,Residual RK2 prefix,head,lion,medium,A bear with lion head at a zoo,../gt-prefix-inputs/core/data/partedit_subset/cases/synth_0036/source.png,../gt-prefix-inputs/core/data/partedit_subset/cases/synth_0036/gt_mask.png,core/results/gt_prefix_diagnostic_v1/duration_11/synth_0036/seed_000/img_0.jpg,,0.011579057201743126,0.06623272597789764,0.0002718629839364439,0.008425815962255001,35.65649920645366,20.74388031020943,0.9977122808964694,0.9408573026831171,0.03233736380934715,0.011367669329047203,0.03910991549491882,0.0002565979666542262,0.004272461403161287,35.907467894043805,23.693218519471408,0.9978231612450409,0.9678294134005678,0.030911341309547424
gt_prefix_diagnostic_v1::synth_0036::N12,synth_0036,12,residual_rk2,Residual RK2 prefix,head,lion,medium,A bear with lion head at a zoo,../gt-prefix-inputs/core/data/partedit_subset/cases/synth_0036/source.png,../gt-prefix-inputs/core/data/partedit_subset/cases/synth_0036/gt_mask.png,core/results/gt_prefix_diagnostic_v1/duration_12/synth_0036/seed_000/img_0.jpg,,0.01031145267188549,0.06609661877155304,0.00021282152738422155,0.00840031262487173,36.71984444274952,20.757045509940415,0.9983220824166592,0.9411244814221682,0.021129397675395012,0.01011587679386139,0.03827977925539017,0.00019947043620049953,0.004216898698359728,37.001214626158934,23.750068318217057,0.99842464802134,0.9683177559793791,0.02006187103688717
gt_prefix_diagnostic_v1::synth_0036::N13,synth_0036,13,residual_rk2,Residual RK2 prefix,head,lion,medium,A bear with lion head at a zoo,../gt-prefix-inputs/core/data/partedit_subset/cases/synth_0036/source.png,../gt-prefix-inputs/core/data/partedit_subset/cases/synth_0036/gt_mask.png,core/results/gt_prefix_diagnostic_v1/duration_13/synth_0036/seed_000/img_0.jpg,,0.009223025292158127,0.06589893251657486,0.00017106202722061425,0.00838120374828577,37.66846385542547,20.76693601453954,0.9987545781952832,0.9412454051988884,0.01211225800216198,0.009025393053889275,0.03763091564178467,0.00015841799904592335,0.00418133195489645,38.001954765202626,23.786853525507674,0.9988587485638482,0.9686007428532106,0.011271198280155659
gt_prefix_diagnostic_v1::synth_0038::N00,synth_0038,0,residual_rk2,Residual RK2 prefix,head,dragon,large,A horse with dragon head at a zoo,../gt-prefix-inputs/core/data/partedit_subset/cases/synth_0038/source.png,../gt-prefix-inputs/core/data/partedit_subset/cases/synth_0038/gt_mask.png,core/results/gt_prefix_diagnostic_v1/duration_00/synth_0038/seed_000/img_0.jpg,,0.07071957737207413,0.10815642774105072,0.01027628406882286,0.02433675155043602,19.881638989739013,16.137373915074047,0.9194683757571329,0.8044990138141518,0.23910845816135406,0.06626725941896439,0.1099553033709526,0.008768304251134396,0.02425837144255638,20.570843890266445,16.15138358343794,0.9329322021253869,0.8103595686854372,0.20431263744831085
gt_prefix_diagnostic_v1::synth_0038::N01,synth_0038,1,residual_rk2,Residual RK2 prefix,head,dragon,large,A horse with dragon head at a zoo,../gt-prefix-inputs/core/data/partedit_subset/cases/synth_0038/source.png,../gt-prefix-inputs/core/data/partedit_subset/cases/synth_0038/gt_mask.png,core/results/gt_prefix_diagnostic_v1/duration_01/synth_0038/seed_000/img_0.jpg,,0.05544063821434975,0.11608616262674332,0.0070295436307787895,0.02741243503987789,21.530728691577053,15.620523844746943,0.9397901434768202,0.7776826516936701,0.2285510152578354,0.05171722546219826,0.10298026353120804,0.005986956879496574,0.022048618644475937,22.227938698089055,16.566186140815724,0.9493797059047726,0.8207479632477943,0.19296491146087646
gt_prefix_diagnostic_v1::synth_0038::N02,synth_0038,2,residual_rk2,Residual RK2 prefix,head,dragon,large,A horse with dragon head at a zoo,../gt-prefix-inputs/core/data/partedit_subset/cases/synth_0038/source.png,../gt-prefix-inputs/core/data/partedit_subset/cases/synth_0038/gt_mask.png,core/results/gt_prefix_diagnostic_v1/duration_02/synth_0038/seed_000/img_0.jpg,,0.04289352893829346,0.11365967243909836,0.00454853055998683,0.025536363944411278,23.421288830705972,15.928409407177103,0.959835225428808,0.7928444010239545,0.17600686848163605,0.03960913047194481,0.0934978649020195,0.003839070675894618,0.018341755494475365,24.157738926055696,17.36559100232101,0.9668258001210989,0.8445386102119132,0.14409728348255157
gt_prefix_diagnostic_v1::synth_0038::N03,synth_0038,3,residual_rk2,Residual RK2 prefix,head,dragon,large,A horse with dragon head at a zoo,../gt-prefix-inputs/core/data/partedit_subset/cases/synth_0038/source.png,../gt-prefix-inputs/core/data/partedit_subset/cases/synth_0038/gt_mask.png,core/results/gt_prefix_diagnostic_v1/duration_03/synth_0038/seed_000/img_0.jpg,,0.03673283010721207,0.11051931232213974,0.003378283930942416,0.024037213996052742,24.713038525567352,16.191158701242404,0.9701050512556093,0.8035883631452373,0.15867678821086884,0.03393377363681793,0.08662495762109756,0.002850155346095562,0.016173824667930603,25.451314683727325,17.9118726916178,0.9753528625385744,0.8608898774925783,0.130025714635849
gt_prefix_diagnostic_v1::synth_0038::N04,synth_0038,4,residual_rk2,Residual RK2 prefix,head,dragon,large,A horse with dragon head at a zoo,../gt-prefix-inputs/core/data/partedit_subset/cases/synth_0038/source.png,../gt-prefix-inputs/core/data/partedit_subset/cases/synth_0038/gt_mask.png,core/results/gt_prefix_diagnostic_v1/duration_04/synth_0038/seed_000/img_0.jpg,,0.0322316437959671,0.10800263285636902,0.002708419691771269,0.022965986281633377,25.672840372920874,16.389148989299976,0.9760845291779627,0.810815617115725,0.1454991102218628,0.0293591246008873,0.08345729857683182,0.0021368975285440683,0.015501720830798149,26.70216303224268,18.096200885498863,0.9816056775455494,0.8666405378809924,0.11447133868932724
gt_prefix_diagnostic_v1::synth_0038::N05,synth_0038,5,residual_rk2,Residual RK2 prefix,head,dragon,large,A horse with dragon head at a zoo,../gt-prefix-inputs/core/data/partedit_subset/cases/synth_0038/source.png,../gt-prefix-inputs/core/data/partedit_subset/cases/synth_0038/gt_mask.png,core/results/gt_prefix_diagnostic_v1/duration_05/synth_0038/seed_000/img_0.jpg,,0.027228381484746933,0.10644683241844177,0.0019984350074082613,0.022411435842514038,26.993099711881797,16.4953031845357,0.9825677722249561,0.8154525377739364,0.13143761456012726,0.024435415863990784,0.07981936633586884,0.001465642242692411,0.014691938646137714,28.339720262745928,18.329208939463648,0.9876218763216181,0.8740499714436015,0.10120369493961334
gt_prefix_diagnostic_v1::synth_0038::N06,synth_0038,6,residual_rk2,Residual RK2 prefix,head,dragon,large,A horse with dragon head at a zoo,../gt-prefix-inputs/core/data/partedit_subset/cases/synth_0038/source.png,../gt-prefix-inputs/core/data/partedit_subset/cases/synth_0038/gt_mask.png,core/results/gt_prefix_diagnostic_v1/duration_06/synth_0038/seed_000/img_0.jpg,,0.02157985232770443,0.10416276007890701,0.0012590112164616585,0.021574044600129128,28.999704007692575,16.66068427783284,0.989236523647366,0.822552276622165,0.10127930343151093,0.01924789696931839,0.0737430527806282,0.0008447695872746408,0.013359013013541698,30.73261729654668,18.742256270855172,0.9931431876637683,0.8858824991267243,0.07436203956604004
gt_prefix_diagnostic_v1::synth_0038::N07,synth_0038,7,residual_rk2,Residual RK2 prefix,head,dragon,large,A horse with dragon head at a zoo,../gt-prefix-inputs/core/data/partedit_subset/cases/synth_0038/source.png,../gt-prefix-inputs/core/data/partedit_subset/cases/synth_0038/gt_mask.png,core/results/gt_prefix_diagnostic_v1/duration_07/synth_0038/seed_000/img_0.jpg,,0.017671747133135796,0.10345353931188583,0.000739963143132627,0.021248891949653625,31.307899115295022,16.72663711858272,0.9939477244566122,0.8254347336924244,0.0779619961977005,0.016507437452673912,0.06607958674430847,0.0005825785920023918,0.01175795216113329,32.3464547842111,19.296683111309562,0.9954187187210671,0.8995509604293543,0.06089247018098831
gt_prefix_diagnostic_v1::synth_0038::N08,synth_0038,8,residual_rk2,Residual RK2 prefix,head,dragon,large,A horse with dragon head at a zoo,../gt-prefix-inputs/core/data/partedit_subset/cases/synth_0038/source.png,../gt-prefix-inputs/core/data/partedit_subset/cases/synth_0038/gt_mask.png,core/results/gt_prefix_diagnostic_v1/duration_08/synth_0038/seed_000/img_0.jpg,,0.015316526405513287,0.10273171216249466,0.0005282560596242547,0.021003715693950653,32.771555124559,16.777038689502092,0.9958049516562355,0.8271799268149796,0.0631452277302742,0.01439528539776802,0.06342828273773193,0.0004149400338064879,0.011327103711664677,33.8201466200764,19.45881123043976,0.99685171633059,0.9034011451364421,0.05021137371659279
gt_prefix_diagnostic_v1::synth_0038::N09,synth_0038,9,residual_rk2,Residual RK2 prefix,head,dragon,large,A horse with dragon head at a zoo,../gt-prefix-inputs/core/data/partedit_subset/cases/synth_0038/source.png,../gt-prefix-inputs/core/data/partedit_subset/cases/synth_0038/gt_mask.png,core/results/gt_prefix_diagnostic_v1/duration_09/synth_0038/seed_000/img_0.jpg,,0.01301606371998787,0.10237707942724228,0.0003789416223298758,0.020886491984128952,34.21427689907339,16.801344963466278,0.997131101231635,0.8282426522017298,0.04856734722852707,0.012240851297974586,0.06143413856625557,0.0002832750615198165,0.011112864129245281,35.47791657463543,19.5417399549475,0.9980168366041064,0.9052812781253317,0.036991871893405914
gt_prefix_diagnostic_v1::synth_0038::N10,synth_0038,10,residual_rk2,Residual RK2 prefix,head,dragon,large,A horse with dragon head at a zoo,../gt-prefix-inputs/core/data/partedit_subset/cases/synth_0038/source.png,../gt-prefix-inputs/core/data/partedit_subset/cases/synth_0038/gt_mask.png,core/results/gt_prefix_diagnostic_v1/duration_10/synth_0038/seed_000/img_0.jpg,,0.01082860492169857,0.10198105126619339,0.0002674057614058256,0.020764749497175217,35.728292398571206,16.826733037860187,0.998111778929386,0.8292228381677742,0.0326734334230423,0.010189405642449856,0.059521473944187164,0.0001948165154317394,0.01089024543762207,37.10374228890475,19.62962332273265,0.9987822747045055,0.9070817281340129,0.02334371581673622
gt_prefix_diagnostic_v1::synth_0038::N11,synth_0038,11,residual_rk2,Residual RK2 prefix,head,dragon,large,A horse with dragon head at a zoo,../gt-prefix-inputs/core/data/partedit_subset/cases/synth_0038/source.png,../gt-prefix-inputs/core/data/partedit_subset/cases/synth_0038/gt_mask.png,core/results/gt_prefix_diagnostic_v1/duration_11/synth_0038/seed_000/img_0.jpg,,0.0093843974173069,0.10169029235839844,0.0002070687769446522,0.020679188892245293,36.83885381661462,16.844664997430087,0.9986326796687744,0.8297935706572684,0.022559376433491707,0.008837789297103882,0.05823115259408951,0.0001463522930862382,0.010762732475996017,38.34600468536661,19.680774546368408,0.999195450152325,0.9080389082678136,0.015071883797645569
gt_prefix_diagnostic_v1::synth_0038::N12,synth_0038,12,residual_rk2,Residual RK2 prefix,head,dragon,large,A horse with dragon head at a zoo,../gt-prefix-inputs/core/data/partedit_subset/cases/synth_0038/source.png,../gt-prefix-inputs/core/data/partedit_subset/cases/synth_0038/gt_mask.png,core/results/gt_prefix_diagnostic_v1/duration_12/synth_0038/seed_000/img_0.jpg,,0.008432222530245781,0.10134010016918182,0.00017352229042444378,0.0205721203237772,37.60644728443539,16.867209442090235,0.9989163012256648,0.8305153481091128,0.015515334904193878,0.007970391772687435,0.05719190835952759,0.00012220465578138828,0.010649125091731548,39.129122479261284,19.726860714216176,0.9993912208829917,0.9089373057802944,0.009810037910938263
gt_prefix_diagnostic_v1::synth_0038::N13,synth_0038,13,residual_rk2,Residual RK2 prefix,head,dragon,large,A horse with dragon head at a zoo,../gt-prefix-inputs/core/data/partedit_subset/cases/synth_0038/source.png,../gt-prefix-inputs/core/data/partedit_subset/cases/synth_0038/gt_mask.png,core/results/gt_prefix_diagnostic_v1/duration_13/synth_0038/seed_000/img_0.jpg,,0.007829041220247746,0.10099507123231888,0.0001521286612842232,0.020457403734326363,38.1778895646015,16.8914948379108,0.9990946412788025,0.8311678798773293,0.01184548158198595,0.007443081121891737,0.05636997148394585,0.00010823454067576677,0.010546800680458546,39.6563412156734,19.768792614603438,0.9995008876237554,0.9097014630980941,0.0071111987344920635
gt_prefix_diagnostic_v1::synth_0043::N00,synth_0043,0,residual_rk2,Residual RK2 prefix,head,dragon,small,A bear with dragon head at a jungle,../gt-prefix-inputs/core/data/partedit_subset/cases/synth_0043/source.png,../gt-prefix-inputs/core/data/partedit_subset/cases/synth_0043/gt_mask.png,core/results/gt_prefix_diagnostic_v1/duration_00/synth_0043/seed_000/img_0.jpg,,0.13884148001670837,0.1744905710220337,0.03799004480242729,0.05825329199433327,14.203301942727219,12.34679526875757,0.7316761646574609,0.18463591357106468,0.48988187313079834,0.12963788211345673,0.2661171853542328,0.031438108533620834,0.12696613371372223,15.025435910716233,8.963121050490706,0.7652711070764304,0.5170049098035226,0.4591602385044098
gt_prefix_diagnostic_v1::synth_0043::N01,synth_0043,1,residual_rk2,Residual RK2 prefix,head,dragon,small,A bear with dragon head at a jungle,../gt-prefix-inputs/core/data/partedit_subset/cases/synth_0043/source.png,../gt-prefix-inputs/core/data/partedit_subset/cases/synth_0043/gt_mask.png,core/results/gt_prefix_diagnostic_v1/duration_01/synth_0043/seed_000/img_0.jpg,,0.06208712235093117,0.08587650954723358,0.010711698792874813,0.020891649648547173,19.701416479482084,16.80027265861011,0.922236659393358,0.742011136148174,0.3343154489994049,0.06367891281843185,0.049620192497968674,0.010965533554553986,0.010758815333247185,19.599702318240272,19.68235546751266,0.9149608133927926,0.9536260576229862,0.3236832320690155
gt_prefix_diagnostic_v1::synth_0043::N02,synth_0043,2,residual_rk2,Residual RK2 prefix,head,dragon,small,A bear with dragon head at a jungle,../gt-prefix-inputs/core/data/partedit_subset/cases/synth_0043/source.png,../gt-prefix-inputs/core/data/partedit_subset/cases/synth_0043/gt_mask.png,core/results/gt_prefix_diagnostic_v1/duration_02/synth_0043/seed_000/img_0.jpg,,0.05281616002321243,0.08053714036941528,0.008377974852919579,0.019235696643590927,20.768609475382576,17.158920805820813,0.9366175524364256,0.7668133111683061,0.27596238255500793,0.05399400368332863,0.0468156635761261,0.00850756373256445,0.010205937549471855,20.701947887972562,19.911470934604544,0.930989019084175,0.9558206659632218,0.2642427682876587
gt_prefix_diagnostic_v1::synth_0043::N03,synth_0043,3,residual_rk2,Residual RK2 prefix,head,dragon,small,A bear with dragon head at a jungle,../gt-prefix-inputs/core/data/partedit_subset/cases/synth_0043/source.png,../gt-prefix-inputs/core/data/partedit_subset/cases/synth_0043/gt_mask.png,core/results/gt_prefix_diagnostic_v1/duration_03/synth_0043/seed_000/img_0.jpg,,0.05141999199986458,0.07875704765319824,0.008074174635112286,0.018596241250634193,20.92901861533903,17.30574828312807,0.9382628258937877,0.7740394863454584,0.26775217056274414,0.0525527261197567,0.045865386724472046,0.008205370046198368,0.009774927981197834,20.85901828334457,20.098864336746626,0.9326740401808205,0.9577120775983347,0.25713852047920227
gt_prefix_diagnostic_v1::synth_0043::N04,synth_0043,4,residual_rk2,Residual RK2 prefix,head,dragon,small,A bear with dragon head at a jungle,../gt-prefix-inputs/core/data/partedit_subset/cases/synth_0043/source.png,../gt-prefix-inputs/core/data/partedit_subset/cases/synth_0043/gt_mask.png,core/results/gt_prefix_diagnostic_v1/duration_04/synth_0043/seed_000/img_0.jpg,,0.04812082275748253,0.07790062576532364,0.007007209118455648,0.018458448350429535,21.54454921519388,17.338048093322612,0.9463960324301249,0.7766329472851096,0.25145697593688965,0.04894358664751053,0.04724856838583946,0.007087556179612875,0.009644484147429466,21.49503485644128,20.157209964199026,0.941872311314573,0.9580282942995998,0.24058273434638977
