row_uid,case_uid,seed,method,part,edit,part_size,footprint_change,source_prompt,target_prompt,source_image,gt_mask,edited_image,scout_binary_mask,scout_soft_mask,mask_iou,mask_ap,mask_area_over_gt,strict_outside_mask_l1_aux,strict_inside_mask_l1_aux,strict_outside_mask_mse,strict_inside_mask_mse,strict_outside_mask_psnr,strict_inside_mask_psnr,strict_outside_mask_global_ssim,strict_inside_mask_global_ssim,buffered_outside_mask_l1_aux,buffered_inside_mask_l1_aux,buffered_outside_mask_mse,buffered_inside_mask_mse,buffered_outside_mask_psnr,buffered_inside_mask_psnr,buffered_outside_mask_global_ssim,buffered_inside_mask_global_ssim,strict_outside_mask_lpips,buffered_outside_mask_lpips,status
endpoint_projection::synth_0055::seed_000,synth_0055,0,endpoint_projection,car hood,Graffiti,large,comparable,A full front facing view of Toyota car at a parking lot,A full front facing view of Toyota car with Graffiti car hood at a parking lot,/autodl-fs/data/heldout-control-run/core/data/partedit_subset/cases/synth_0055/source.png,/autodl-fs/data/heldout-control-run/core/data/partedit_subset/cases/synth_0055/gt_mask.png,/autodl-fs/data/heldout-control-run/core/results/heldout_control_comparison/endpoint_projection/synth_0055/seed_000/img_0.jpg,/autodl-fs/data/heldout-control-run/core/results/heldout_control_comparison/attention_mask_scout/synth_0055/seed_000/tdm/hybrid_binary_tdm_attention.npy,/autodl-fs/data/heldout-control-run/core/results/heldout_control_comparison/attention_mask_scout/synth_0055/seed_000/tdm/hybrid_smoothed_tdm_attention.npy,0.052980132450331126,0.13917589918592801,0.11775043936731107,0.02085701748728752,0.03602253645658493,0.0015709605067968369,0.010871986858546734,28.03834732780394,19.63691081226269,0.9889328509231025,0.2799412520875986,0.017651356756687164,0.03798401728272438,0.0008567058248445392,0.008531034924089909,30.671682802694097,20.689982801387387,0.9943920065461089,0.9475773797905651,0.06315682828426361,0.04192104935646057,evaluated
endpoint_projection::synth_0056::seed_000,synth_0056,0,endpoint_projection,seat,fabric,medium,comparable,A closeup leather chair at a apartment,A closeup leather chair with fabric seat at a apartment,/autodl-fs/data/heldout-control-run/core/data/partedit_subset/cases/synth_0056/source.png,/autodl-fs/data/heldout-control-run/core/data/partedit_subset/cases/synth_0056/gt_mask.png,/autodl-fs/data/heldout-control-run/core/results/heldout_control_comparison/endpoint_projection/synth_0056/seed_000/img_0.jpg,/autodl-fs/data/heldout-control-run/core/results/heldout_control_comparison/attention_mask_scout/synth_0056/seed_000/tdm/hybrid_binary_tdm_attention.npy,/autodl-fs/data/heldout-control-run/core/results/heldout_control_comparison/attention_mask_scout/synth_0056/seed_000/tdm/hybrid_smoothed_tdm_attention.npy,0.42134831460674155,0.8037752969904336,0.44571428571428573,0.01454339362680912,0.028358114883303642,0.0006081996252760291,0.0021405003499239683,32.159538517693335,26.694846968322246,0.9960575667330985,0.9822886513288484,0.014128223061561584,0.023323245346546173,0.0005478472448885441,0.0016980447107926011,32.61340518066632,27.700508786416155,0.9963594208071072,0.990129149064512,0.0681895762681961,0.06015612930059433,evaluated
endpoint_projection::synth_0057::seed_000,synth_0057,0,endpoint_projection,seat,plastic,large,comparable,A closeup soft chair at a photo studio,A closeup soft chair with plastic seat at a photo studio,/autodl-fs/data/heldout-control-run/core/data/partedit_subset/cases/synth_0057/source.png,/autodl-fs/data/heldout-control-run/core/data/partedit_subset/cases/synth_0057/gt_mask.png,/autodl-fs/data/heldout-control-run/core/results/heldout_control_comparison/endpoint_projection/synth_0057/seed_000/img_0.jpg,/autodl-fs/data/heldout-control-run/core/results/heldout_control_comparison/attention_mask_scout/synth_0057/seed_000/tdm/hybrid_binary_tdm_attention.npy,/autodl-fs/data/heldout-control-run/core/results/heldout_control_comparison/attention_mask_scout/synth_0057/seed_000/tdm/hybrid_smoothed_tdm_attention.npy,0.29028132992327366,0.2842916720106923,2.3633333333333333,0.024049587547779083,0.05127820372581482,0.0026801656931638718,0.004835729021579027,25.718383561942076,23.155380435702,0.9559949412038445,0.9507285186033538,0.01980580762028694,0.05690493434667587,0.001822478836402297,0.007889995351433754,27.393375062402026,21.029232526647576,0.9692960462894572,0.9021807808506542,0.11910519748926163,0.09632435441017151,evaluated
endpoint_projection::synth_0058::seed_000,synth_0058,0,endpoint_projection,seat,rusted,medium,comparable,A closeup folding chair at a classroom,A closeup folding chair with rusted seat at a classroom,/autodl-fs/data/heldout-control-run/core/data/partedit_subset/cases/synth_0058/source.png,/autodl-fs/data/heldout-control-run/core/data/partedit_subset/cases/synth_0058/gt_mask.png,/autodl-fs/data/heldout-control-run/core/results/heldout_control_comparison/endpoint_projection/synth_0058/seed_000/img_0.jpg,/autodl-fs/data/heldout-control-run/core/results/heldout_control_comparison/attention_mask_scout/synth_0058/seed_000/tdm/hybrid_binary_tdm_attention.npy,/autodl-fs/data/heldout-control-run/core/results/heldout_control_comparison/attention_mask_scout/synth_0058/seed_000/tdm/hybrid_smoothed_tdm_attention.npy,0.17647058823529413,0.20185042218323712,1.4675324675324675,0.01927725225687027,0.057687412947416306,0.001192569499835372,0.007734514307230711,29.235163020023364,21.1156695285179,0.986137406380531,0.8573372930307804,0.018646705895662308,0.03580398112535477,0.0011488903546705842,0.0035459185019135475,29.397214165977978,24.502712502850088,0.9861105011804568,0.970233605478922,0.052824314683675766,0.04657373204827309,evaluated
endpoint_projection::synth_0059::seed_000,synth_0059,0,endpoint_projection,seat,wooden,medium,comparable,A closeup leather chair at a classroom,A closeup leather chair with wooden seat at a classroom,/autodl-fs/data/heldout-control-run/core/data/partedit_subset/cases/synth_0059/source.png,/autodl-fs/data/heldout-control-run/core/data/partedit_subset/cases/synth_0059/gt_mask.png,/autodl-fs/data/heldout-control-run/core/results/heldout_control_comparison/endpoint_projection/synth_0059/seed_000/img_0.jpg,/autodl-fs/data/heldout-control-run/core/results/heldout_control_comparison/attention_mask_scout/synth_0059/seed_000/tdm/hybrid_binary_tdm_attention.npy,/autodl-fs/data/heldout-control-run/core/results/heldout_control_comparison/attention_mask_scout/synth_0059/seed_000/tdm/hybrid_smoothed_tdm_attention.npy,0.24904942965779467,0.32684360413966757,2.0416666666666665,0.020799262449145317,0.04607060179114342,0.0012949452502653003,0.006707057822495699,28.877485929806525,21.734679495289527,0.9874897238463181,0.9483842071973912,0.019073650240898132,0.04015359282493591,0.001007325598038733,0.0049604373052716255,29.96830129668998,23.044800350229842,0.9901175945085425,0.963833738321298,0.06418351083993912,0.05411720275878906,evaluated
endpoint_projection_n3::synth_0000::seed_000,synth_0000,0,endpoint_projection_n3,head,robot,small,comparable,A alien at a city,A alien with robot head at a city,/autodl-fs/data/heldout-control-run/core/data/partedit_subset/cases/synth_0000/source.png,/autodl-fs/data/heldout-control-run/core/data/partedit_subset/cases/synth_0000/gt_mask.png,/autodl-fs/data/heldout-control-run/core/results/heldout_control_comparison/endpoint_projection_n3/synth_0000/seed_000/img_0.jpg,/autodl-fs/data/heldout-control-run/core/results/heldout_control_comparison/attention_mask_scout/synth_0000/seed_000/tdm/hybrid_binary_tdm_attention.npy,/autodl-fs/data/heldout-control-run/core/results/heldout_control_comparison/attention_mask_scout/synth_0000/seed_000/tdm/hybrid_smoothed_tdm_attention.npy,0.10854503464203233,0.38480565285874657,6.384615384615385,0.036182817071676254,0.07396040111780167,0.0036623526830226183,0.01091958861798048,24.362398356445553,19.617937228315018,0.9515137913752023,0.9348079487526967,0.03521817922592163,0.06181679666042328,0.003288350300863385,0.011648453772068024,24.830219242133595,19.33731719515702,0.9536022558984565,0.9130355224918704,0.227458655834198,0.2146809995174408,evaluated
endpoint_projection_n3::synth_0001::seed_000,synth_0001,0,endpoint_projection_n3,head,bear,medium,comparable,A robot at a school,A robot with bear head at a school,/autodl-fs/data/heldout-control-run/core/data/partedit_subset/cases/synth_0001/source.png,/autodl-fs/data/heldout-control-run/core/data/partedit_subset/cases/synth_0001/gt_mask.png,/autodl-fs/data/heldout-control-run/core/results/heldout_control_comparison/endpoint_projection_n3/synth_0001/seed_000/img_0.jpg,/autodl-fs/data/heldout-control-run/core/results/heldout_control_comparison/attention_mask_scout/synth_0001/seed_000/tdm/hybrid_binary_tdm_attention.npy,/autodl-fs/data/heldout-control-run/core/results/heldout_control_comparison/attention_mask_scout/synth_0001/seed_000/tdm/hybrid_smoothed_tdm_attention.npy,0.2193877551020408,0.3453973523097577,2.715025906735751,0.033927399665117264,0.0623842217028141,0.004638269077986479,0.017118701711297035,23.33644060420969,17.66529175464939,0.956632702789963,0.9361306965805976,0.03456035628914833,0.041069161146879196,0.004714153707027435,0.009423403069376945,23.26596261220783,20.25792232307235,0.9569733630468993,0.9395016856634185,0.13133473694324493,0.11762671172618866,evaluated
endpoint_projection_n3::synth_0002::seed_000,synth_0002,0,endpoint_projection_n3,head,bear,large,comparable,A robot at a park,A robot with bear head at a park,/autodl-fs/data/heldout-control-run/core/data/partedit_subset/cases/synth_0002/source.png,/autodl-fs/data/heldout-control-run/core/data/partedit_subset/cases/synth_0002/gt_mask.png,/autodl-fs/data/heldout-control-run/core/results/heldout_control_comparison/endpoint_projection_n3/synth_0002/seed_000/img_0.jpg,/autodl-fs/data/heldout-control-run/core/results/heldout_control_comparison/attention_mask_scout/synth_0002/seed_000/tdm/hybrid_binary_tdm_attention.npy,/autodl-fs/data/heldout-control-run/core/results/heldout_control_comparison/attention_mask_scout/synth_0002/seed_000/tdm/hybrid_smoothed_tdm_attention.npy,0.20604395604395603,0.2584121534722655,2.027586206896552,0.04182306304574013,0.07826780527830124,0.007134654559195042,0.019353391602635384,21.466270494122934,17.132429156457306,0.9110556763660703,0.8830089410592901,0.03958461061120033,0.07311435788869858,0.006177789531648159,0.01884784922003746,22.09166891567236,17.247382011697134,0.9194461736117449,0.8829025214560491,0.15822133421897888,0.12386028468608856,evaluated
endpoint_projection_n3::synth_0003::seed_000,synth_0003,0,endpoint_projection_n3,head,robot,large,comparable,A alien at a museum,A alien with robot head at a museum,/autodl-fs/data/heldout-control-run/core/data/partedit_subset/cases/synth_0003/source.png,/autodl-fs/data/heldout-control-run/core/data/partedit_subset/cases/synth_0003/gt_mask.png,/autodl-fs/data/heldout-control-run/core/results/heldout_control_comparison/endpoint_projection_n3/synth_0003/seed_000/img_0.jpg,/autodl-fs/data/heldout-control-run/core/results/heldout_control_comparison/attention_mask_scout/synth_0003/seed_000/tdm/hybrid_binary_tdm_attention.npy,/autodl-fs/data/heldout-control-run/core/results/heldout_control_comparison/attention_mask_scout/synth_0003/seed_000/tdm/hybrid_smoothed_tdm_attention.npy,0.30234657039711194,0.3528820457948123,1.8405511811023623,0.04025338962674141,0.051394641399383545,0.004663964733481407,0.004914148710668087,23.31244742149627,23.085517051523716,0.9343128015018404,0.9516817318887968,0.041328880935907364,0.0427401140332222,0.004901471082121134,0.003969873767346144,23.096735552849857,24.012233025609664,0.9272324500579805,0.9673394041404028,0.2557409107685089,0.24619752168655396,evaluated
endpoint_projection_n3::synth_0004::seed_000,synth_0004,0,endpoint_projection_n3,head,tattooed,medium,comparable,A robot at a office,A robot with tattooed head at a office,/autodl-fs/data/heldout-control-run/core/data/partedit_subset/cases/synth_0004/source.png,/autodl-fs/data/heldout-control-run/core/data/partedit_subset/cases/synth_0004/gt_mask.png,/autodl-fs/data/heldout-control-run/core/results/heldout_control_comparison/endpoint_projection_n3/synth_0004/seed_000/img_0.jpg,/autodl-fs/data/heldout-control-run/core/results/heldout_control_comparison/attention_mask_scout/synth_0004/seed_000/tdm/hybrid_binary_tdm_attention.npy,/autodl-fs/data/heldout-control-run/core/results/heldout_control_comparison/attention_mask_scout/synth_0004/seed_000/tdm/hybrid_smoothed_tdm_attention.npy,0.4,0.66539547269541,1.5555555555555556,0.03300541639328003,0.10105626285076141,0.00395679147914052,0.025106316432356834,24.026568362249527,16.002170017614823,0.9598513227289612,0.7905962100316013,0.03347407653927803,0.0531802773475647,0.003989705815911293,0.011475292965769768,23.990591261770632,19.402362180527458,0.9604505851137456,0.8527504059695598,0.11908673495054245,0.11004047840833664,evaluated
endpoint_projection_n3::synth_0005::seed_000,synth_0005,0,endpoint_projection_n3,head,robot,medium,comparable,A man at a gym,A man with robot head at a gym,/autodl-fs/data/heldout-control-run/core/data/partedit_subset/cases/synth_0005/source.png,/autodl-fs/data/heldout-control-run/core/data/partedit_subset/cases/synth_0005/gt_mask.png,/autodl-fs/data/heldout-control-run/core/results/heldout_control_comparison/endpoint_projection_n3/synth_0005/seed_000/img_0.jpg,/autodl-fs/data/heldout-control-run/core/results/heldout_control_comparison/attention_mask_scout/synth_0005/seed_000/tdm/hybrid_binary_tdm_attention.npy,/autodl-fs/data/heldout-control-run/core/results/heldout_control_comparison/attention_mask_scout/synth_0005/seed_000/tdm/hybrid_smoothed_tdm_attention.npy,0.5161290322580645,0.8558523461151116,0.7407407407407407,0.03458956629037857,0.09952760487794876,0.0032766880467534065,0.026380572468042374,24.84564903146916,15.787157843387709,0.9641748130080533,0.3131501615196732,0.033483851701021194,0.07093116641044617,0.002891188720241189,0.016133826225996017,25.389235591476165,17.922626250611753,0.969228759344944,0.7794890445347892,0.17705675959587097,0.15424591302871704,evaluated
endpoint_projection_n3::synth_0006::seed_000,synth_0006,0,endpoint_projection_n3,head,robot,small,comparable,A girl at a beach,A girl with robot head at a beach,/autodl-fs/data/heldout-control-run/core/data/partedit_subset/cases/synth_0006/source.png,/autodl-fs/data/heldout-control-run/core/data/partedit_subset/cases/synth_0006/gt_mask.png,/autodl-fs/data/heldout-control-run/core/results/heldout_control_comparison/endpoint_projection_n3/synth_0006/seed_000/img_0.jpg,/autodl-fs/data/heldout-control-run/core/results/heldout_control_comparison/attention_mask_scout/synth_0006/seed_000/tdm/hybrid_binary_tdm_attention.npy,/autodl-fs/data/heldout-control-run/core/results/heldout_control_comparison/attention_mask_scout/synth_0006/seed_000/tdm/hybrid_smoothed_tdm_attention.npy,0.1037037037037037,0.15802134568442508,2.0408163265306123,0.018256062641739845,0.03361791372299194,0.0008193295798264444,0.002958661876618862,30.865413657514857,25.289046642781056,0.986796771814863,0.9515761126073276,0.0171070396900177,0.03750777989625931,0.0006524277850985527,0.003585816826671362,31.85467551834661,24.45411899156901,0.9889175129781583,0.9658858955010039,0.14655543863773346,0.13214296102523804,evaluated
endpoint_projection_n3::synth_0007::seed_000,synth_0007,0,endpoint_projection_n3,head,robot,medium,comparable,A alien at a school,A alien with robot head at a school,/autodl-fs/data/heldout-control-run/core/data/partedit_subset/cases/synth_0007/source.png,/autodl-fs/data/heldout-control-run/core/data/partedit_subset/cases/synth_0007/gt_mask.png,/autodl-fs/data/heldout-control-run/core/results/heldout_control_comparison/endpoint_projection_n3/synth_0007/seed_000/img_0.jpg,/autodl-fs/data/heldout-control-run/core/results/heldout_control_comparison/attention_mask_scout/synth_0007/seed_000/tdm/hybrid_binary_tdm_attention.npy,/autodl-fs/data/heldout-control-run/core/results/heldout_control_comparison/attention_mask_scout/synth_0007/seed_000/tdm/hybrid_smoothed_tdm_attention.npy,0.13247863247863248,0.24301989254739356,2.533333333333333,0.03783445805311203,0.055751435458660126,0.004485686309635639,0.006620248779654503,23.481711005162424,21.791256900767543,0.9683350845122956,0.9567095198044986,0.03815724328160286,0.04381730780005455,0.004519524052739143,0.005233402829617262,23.44907297965709,22.81215835115736,0.9685799744167212,0.960583704669438,0.1447260081768036,0.1350833773612976,evaluated
endpoint_projection_n3::synth_0008::seed_000,synth_0008,0,endpoint_projection_n3,head,alien,small,comparable,A robot at a park,A robot with alien head at a park,/autodl-fs/data/heldout-control-run/core/data/partedit_subset/cases/synth_0008/source.png,/autodl-fs/data/heldout-control-run/core/data/partedit_subset/cases/synth_0008/gt_mask.png,/autodl-fs/data/heldout-control-run/core/results/heldout_control_comparison/endpoint_projection_n3/synth_0008/seed_000/img_0.jpg,/autodl-fs/data/heldout-control-run/core/results/heldout_control_comparison/attention_mask_scout/synth_0008/seed_000/tdm/hybrid_binary_tdm_attention.npy,/autodl-fs/data/heldout-control-run/core/results/heldout_control_comparison/attention_mask_scout/synth_0008/seed_000/tdm/hybrid_smoothed_tdm_attention.npy,0.30337078651685395,0.5338196731275998,1.4166666666666667,0.033746082335710526,0.11695360392332077,0.003774886718019843,0.042659346014261246,24.23096076743951,13.699858067528503,0.9735301232381266,0.6511331423723458,0.03354298695921898,0.0633494034409523,0.0037795507814735174,0.01632128469645977,24.225598151682398,17.87245659637035,0.9737555305235964,0.8314674241421856,0.14957648515701294,0.14408008754253387,evaluated
endpoint_projection_n3::synth_0009::seed_000,synth_0009,0,endpoint_projection_n3,head,bear,large,comparable,A alien at a museum,A alien with bear head at a museum,/autodl-fs/data/heldout-control-run/core/data/partedit_subset/cases/synth_0009/source.png,/autodl-fs/data/heldout-control-run/core/data/partedit_subset/cases/synth_0009/gt_mask.png,/autodl-fs/data/heldout-control-run/core/results/heldout_control_comparison/endpoint_projection_n3/synth_0009/seed_000/img_0.jpg,/autodl-fs/data/heldout-control-run/core/results/heldout_control_comparison/attention_mask_scout/synth_0009/seed_000/tdm/hybrid_binary_tdm_attention.npy,/autodl-fs/data/heldout-control-run/core/results/heldout_control_comparison/attention_mask_scout/synth_0009/seed_000/tdm/hybrid_smoothed_tdm_attention.npy,0.3172690763052209,0.49814862338379357,1.6958904109589041,0.025210915133357048,0.052098505198955536,0.0014511552872136235,0.0064203618094325066,28.3828611149646,21.924404972563032,0.9830400127743657,0.9641433836562614,0.025263411924242973,0.03877028450369835,0.0013512205332517624,0.004482635296881199,28.69273763814357,23.484665934998176,0.9840670036109637,0.9676954882115134,0.10645925998687744,0.09177078306674957,evaluated
endpoint_projection_n3::synth_0010::seed_000,synth_0010,0,endpoint_projection_n3,torso,batman,medium,comparable,A robot at a school,A robot with batman torso at a school,/autodl-fs/data/heldout-control-run/core/data/partedit_subset/cases/synth_0010/source.png,/autodl-fs/data/heldout-control-run/core/data/partedit_subset/cases/synth_0010/gt_mask.png,/autodl-fs/data/heldout-control-run/core/results/heldout_control_comparison/endpoint_projection_n3/synth_0010/seed_000/img_0.jpg,/autodl-fs/data/heldout-control-run/core/results/heldout_control_comparison/attention_mask_scout/synth_0010/seed_000/tdm/hybrid_binary_tdm_attention.npy,/autodl-fs/data/heldout-control-run/core/results/heldout_control_comparison/attention_mask_scout/synth_0010/seed_000/tdm/hybrid_smoothed_tdm_attention.npy,0.2672292545710267,0.586431695031565,2.6775510204081634,0.035349711775779724,0.12215282768011093,0.004664584528654814,0.03936083987355232,23.31187032506562,14.049356432549814,0.9524868512724285,0.6632079839206176,0.032028838992118835,0.09778183698654175,0.0038331716787070036,0.026326298713684082,24.164417292858452,15.796101952507652,0.9586404471928393,0.8154066351573239,0.13310670852661133,0.1155712902545929,evaluated
endpoint_projection_n3::synth_0011::seed_000,synth_0011,0,endpoint_projection_n3,torso,spiderman,small,comparable,A robot at a museum,A robot with spiderman torso at a museum,/autodl-fs/data/heldout-control-run/core/data/partedit_subset/cases/synth_0011/source.png,/autodl-fs/data/heldout-control-run/core/data/partedit_subset/cases/synth_0011/gt_mask.png,/autodl-fs/data/heldout-control-run/core/results/heldout_control_comparison/endpoint_projection_n3/synth_0011/seed_000/img_0.jpg,/autodl-fs/data/heldout-control-run/core/results/heldout_control_comparison/attention_mask_scout/synth_0011/seed_000/tdm/hybrid_binary_tdm_attention.npy,/autodl-fs/data/heldout-control-run/core/results/heldout_control_comparison/attention_mask_scout/synth_0011/seed_000/tdm/hybrid_smoothed_tdm_attention.npy,0.3115264797507788,0.7331820817608681,3.048076923076923,0.029177596792578697,0.09617558866739273,0.002691886620596051,0.02139122597873211,25.699432360849297,16.697643243326116,0.9580554205367524,0.8648898653684498,0.02719781920313835,0.07282557338476181,0.0021873272489756346,0.014316855929791927,26.60086236719001,18.44152345314616,0.965328221851021,0.8645752507021282,0.10448633879423141,0.09275073558092117,evaluated
endpoint_projection_n3::synth_0012::seed_000,synth_0012,0,endpoint_projection_n3,torso,spiderman,large,comparable,A robot at a museum,A robot with spiderman torso at a museum,/autodl-fs/data/heldout-control-run/core/data/partedit_subset/cases/synth_0012/source.png,/autodl-fs/data/heldout-control-run/core/data/partedit_subset/cases/synth_0012/gt_mask.png,/autodl-fs/data/heldout-control-run/core/results/heldout_control_comparison/endpoint_projection_n3/synth_0012/seed_000/img_0.jpg,/autodl-fs/data/heldout-control-run/core/results/heldout_control_comparison/attention_mask_scout/synth_0012/seed_000/tdm/hybrid_binary_tdm_attention.npy,/autodl-fs/data/heldout-control-run/core/results/heldout_control_comparison/attention_mask_scout/synth_0012/seed_000/tdm/hybrid_smoothed_tdm_attention.npy,0.2642924086223055,0.43801226960310546,3.4375,0.04378625378012657,0.10182908922433853,0.006953669711947441,0.024782119318842888,21.577859414475906,16.058615563488996,0.9474189123928639,0.87287332910008,0.03928215056657791,0.09059446305036545,0.0056745391339063644,0.020826295018196106,22.460694045716583,16.813879838337783,0.9562073629998226,0.8859128316196646,0.15049879252910614,0.12879130244255066,evaluated
endpoint_projection_n3::synth_0013::seed_000,synth_0013,0,endpoint_projection_n3,torso,uniform,small,comparable,A alien at a school,A alien with uniform torso at a school,/autodl-fs/data/heldout-control-run/core/data/partedit_subset/cases/synth_0013/source.png,/autodl-fs/data/heldout-control-run/core/data/partedit_subset/cases/synth_0013/gt_mask.png,/autodl-fs/data/heldout-control-run/core/results/heldout_control_comparison/endpoint_projection_n3/synth_0013/seed_000/img_0.jpg,/autodl-fs/data/heldout-control-run/core/results/heldout_control_comparison/attention_mask_scout/synth_0013/seed_000/tdm/hybrid_binary_tdm_attention.npy,/autodl-fs/data/heldout-control-run/core/results/heldout_control_comparison/attention_mask_scout/synth_0013/seed_000/tdm/hybrid_smoothed_tdm_attention.npy,0.16791044776119404,0.7535987756873348,5.955555555555556,0.035985201597213745,0.15469801425933838,0.004769568331539631,0.042686622589826584,23.215209248830746,13.697082056698624,0.9393747012372305,0.7119055580169195,0.03421410918235779,0.09617231041193008,0.004238124005496502,0.023541798815131187,23.728263401889418,16.281603560364,0.9437195610333032,0.8259345905362414,0.08983930945396423,0.08027341961860657,evaluated
endpoint_projection_n3::synth_0014::seed_000,synth_0014,0,endpoint_projection_n3,torso,robot,medium,comparable,A alien at a gym,A alien with robot torso at a gym,/autodl-fs/data/heldout-control-run/core/data/partedit_subset/cases/synth_0014/source.png,/autodl-fs/data/heldout-control-run/core/data/partedit_subset/cases/synth_0014/gt_mask.png,/autodl-fs/data/heldout-control-run/core/results/heldout_control_comparison/endpoint_projection_n3/synth_0014/seed_000/img_0.jpg,/autodl-fs/data/heldout-control-run/core/results/heldout_control_comparison/attention_mask_scout/synth_0014/seed_000/tdm/hybrid_binary_tdm_attention.npy,/autodl-fs/data/heldout-control-run/core/results/heldout_control_comparison/attention_mask_scout/synth_0014/seed_000/tdm/hybrid_smoothed_tdm_attention.npy,,,,,,,,,,,,,,,,,,,,,,output_not_saved_safety_filter
endpoint_projection_n3::synth_0015::seed_000,synth_0015,0,endpoint_projection_n3,torso,formal-suit,large,comparable,A robot at a restaurant,A robot with formal-suit torso at a restaurant,/autodl-fs/data/heldout-control-run/core/data/partedit_subset/cases/synth_0015/source.png,/autodl-fs/data/heldout-control-run/core/data/partedit_subset/cases/synth_0015/gt_mask.png,/autodl-fs/data/heldout-control-run/core/results/heldout_control_comparison/endpoint_projection_n3/synth_0015/seed_000/img_0.jpg,/autodl-fs/data/heldout-control-run/core/results/heldout_control_comparison/attention_mask_scout/synth_0015/seed_000/tdm/hybrid_binary_tdm_attention.npy,/autodl-fs/data/heldout-control-run/core/results/heldout_control_comparison/attention_mask_scout/synth_0015/seed_000/tdm/hybrid_smoothed_tdm_attention.npy,0.1523988711194732,0.20336618874913137,2.769230769230769,0.04595605283975601,0.0653715580701828,0.007108286488801241,0.015612924471497536,21.482350769277687,18.06515741212001,0.9604778376895456,0.9277719204921802,0.04377295449376106,0.06512332707643509,0.006417704280465841,0.014245674945414066,21.92620298508941,18.46316969511565,0.9633501397524774,0.9340044819285509,0.13998116552829742,0.12390521168708801,evaluated
endpoint_projection_n3::synth_0016::seed_000,synth_0016,0,endpoint_projection_n3,torso,armor,large,comparable,A girl at a stadium,A girl with armor torso at a stadium,/autodl-fs/data/heldout-control-run/core/data/partedit_subset/cases/synth_0016/source.png,/autodl-fs/data/heldout-control-run/core/data/partedit_subset/cases/synth_0016/gt_mask.png,/autodl-fs/data/heldout-control-run/core/results/heldout_control_comparison/endpoint_projection_n3/synth_0016/seed_000/img_0.jpg,/autodl-fs/data/heldout-control-run/core/results/heldout_control_comparison/attention_mask_scout/synth_0016/seed_000/tdm/hybrid_binary_tdm_attention.npy,/autodl-fs/data/heldout-control-run/core/results/heldout_control_comparison/attention_mask_scout/synth_0016/seed_000/tdm/hybrid_smoothed_tdm_attention.npy,0.38584779706275035,0.47765324596996805,1.2813186813186814,0.03848879411816597,0.07611756026744843,0.004439553711563349,0.014175429940223694,23.5266068536894,18.48463760101013,0.9638985330412221,0.8787395699088093,0.03797619789838791,0.06071341410279274,0.003982251510024071,0.01143284048885107,23.998713143823956,19.41845855748531,0.9681436265682064,0.9089139735380577,0.15859070420265198,0.13179896771907806,evaluated
endpoint_projection_n3::synth_0017::seed_000,synth_0017,0,endpoint_projection_n3,torso,robotic-parts,large,comparable,A dinosaur at a museum,A dinosaur with robotic-parts torso at a museum,/autodl-fs/data/heldout-control-run/core/data/partedit_subset/cases/synth_0017/source.png,/autodl-fs/data/heldout-control-run/core/data/partedit_subset/cases/synth_0017/gt_mask.png,/autodl-fs/data/heldout-control-run/core/results/heldout_control_comparison/endpoint_projection_n3/synth_0017/seed_000/img_0.jpg,/autodl-fs/data/heldout-control-run/core/results/heldout_control_comparison/attention_mask_scout/synth_0017/seed_000/tdm/hybrid_binary_tdm_attention.npy,/autodl-fs/data/heldout-control-run/core/results/heldout_control_comparison/attention_mask_scout/synth_0017/seed_000/tdm/hybrid_smoothed_tdm_attention.npy,0.29607250755287007,0.32255135844781435,2.142857142857143,0.04969275742769241,0.0874636098742485,0.007806268986314535,0.019048364832997322,21.075564879946338,17.201422994889285,0.9492789401221553,0.8369716131584708,0.047617193311452866,0.08059085160493851,0.006945752073079348,0.018490387126803398,21.58280722783854,17.33053996073142,0.954183729191422,0.900436304239824,0.17531625926494598,0.1597258597612381,evaluated
endpoint_projection_n3::synth_0018::seed_000,synth_0018,0,endpoint_projection_n3,torso,armor,medium,comparable,A boy at a restaurant,A boy with armor torso at a restaurant,/autodl-fs/data/heldout-control-run/core/data/partedit_subset/cases/synth_0018/source.png,/autodl-fs/data/heldout-control-run/core/data/partedit_subset/cases/synth_0018/gt_mask.png,/autodl-fs/data/heldout-control-run/core/results/heldout_control_comparison/endpoint_projection_n3/synth_0018/seed_000/img_0.jpg,/autodl-fs/data/heldout-control-run/core/results/heldout_control_comparison/attention_mask_scout/synth_0018/seed_000/tdm/hybrid_binary_tdm_attention.npy,/autodl-fs/data/heldout-control-run/core/results/heldout_control_comparison/attention_mask_scout/synth_0018/seed_000/tdm/hybrid_smoothed_tdm_attention.npy,0.31839622641509435,0.484839314951454,1.8090452261306533,0.04538026824593544,0.09557539224624634,0.005697530694305897,0.017243482172489166,22.443133264667146,17.63375027630215,0.9348070584979019,0.6845652509775395,0.043877553194761276,0.07820358872413635,0.005181176122277975,0.014588947407901287,22.855716446105014,18.35976041309489,0.9365030639231606,0.8582509728087614,0.22195151448249817,0.20435872673988342,evaluated
