review_uid,part,edit,source_prompt,target_prompt,source_image,candidate_image,local_edit_success_0_2,non_target_preservation_0_2,overall_prompt_adherence_0_2,visual_quality_0_2,short_note,reviewer_id,review_position,row_uid,case_uid,seed,method,part_size,footprint_change,frozen_review_position,joint_success,strict_joint_success
item_efa76caa8b62,head,dragon,A horse at a zoo,A horse with dragon head at a zoo,assets/source_dbfa710ac399.png,assets/item_efa76caa8b62.jpg,0,0,0,1,,reviewer_1,131,original_fys_tdm::synth_0038::seed_000,synth_0038,0,original_fys_tdm,large,expansion,133,0,0
item_1acde51598fc,head,dragon,A horse at a zoo,A horse with dragon head at a zoo,assets/source_dbfa710ac399.png,assets/item_1acde51598fc.jpg,0,0,0,1,,reviewer_1,132,endpoint_projection::synth_0038::seed_000,synth_0038,0,endpoint_projection,large,expansion,134,0,0
item_a42b55145c05,head,alien,A robot at a park,A robot with alien head at a park,assets/source_f388d78833d6.png,assets/item_a42b55145c05.jpg,2,1,2,2,,reviewer_1,133,residual_rk2::synth_0008::seed_000,synth_0008,0,residual_rk2,small,comparable,135,1,0
item_26de40918014,head,dog,A bear at a jungle,A bear with dog head at a jungle,assets/source_f71c7b525544.png,assets/item_26de40918014.jpg,1,1,1,1,,reviewer_1,136,residual_rk2::synth_0030::seed_000,synth_0030,0,residual_rk2,small,contraction,138,1,0
item_dfe9a5c9c2f5,torso,spiderman,A robot at a museum,A robot with spiderman torso at a museum,assets/source_7e6e7b988446.png,assets/item_dfe9a5c9c2f5.jpg,2,0,2,2,,reviewer_1,137,endpoint_projection::synth_0012::seed_000,synth_0012,0,endpoint_projection,large,comparable,139,0,0
item_7863a98c6d2a,car body,rusted,A classic-car at a suburban road,A classic-car with rusted car body at a suburban road,assets/source_a90c17d919ed.png,assets/item_7863a98c6d2a.jpg,1,1,2,2,,reviewer_1,138,original_fys_tdm::synth_0048::seed_000,synth_0048,0,original_fys_tdm,large,comparable,140,1,0
item_b575d3a0ee32,head,tiger,A bear at a pool,A bear with tiger head at a pool,assets/source_41c7b285ef4c.png,assets/item_b575d3a0ee32.jpg,1,0,1,1,,reviewer_1,141,original_fys_tdm::synth_0040::seed_000,synth_0040,0,original_fys_tdm,small,comparable,143,0,0
item_4bce9e6571c5,head,tattooed,A robot at a office,A robot with tattooed head at a office,assets/source_1e365ebd5ac6.png,assets/item_4bce9e6571c5.jpg,1,1,1,2,,reviewer_1,143,endpoint_projection::synth_0004::seed_000,synth_0004,0,endpoint_projection,medium,comparable,145,1,0
item_36310c56c848,car body,futuristic,A sedan at a parking lot,A sedan with futuristic car body at a parking lot,assets/source_ef3648f18171.png,assets/item_36310c56c848.jpg,1,0,1,2,,reviewer_1,144,original_fys_tdm::synth_0047::seed_000,synth_0047,0,original_fys_tdm,large,comparable,146,0,0
item_e9fab65d800d,head,robot,A girl at a beach,A girl with robot head at a beach,assets/source_eddd21d6a1c2.png,assets/item_e9fab65d800d.jpg,0,0,0,2,,reviewer_1,145,endpoint_projection::synth_0006::seed_000,synth_0006,0,endpoint_projection,small,comparable,147,0,0
item_68fb346002ec,hair,Botticelli-Curls,A Portrait of boy at a street,A Portrait of boy with Botticelli-Curls hair at a street,assets/source_1efd8f28c69b.png,assets/item_68fb346002ec.jpg,2,2,2,2,,reviewer_1,146,endpoint_projection::synth_0025::seed_000,synth_0025,0,endpoint_projection,medium,comparable,148,1,1
item_c1ceb02f9717,head,dragon,A cow at a restaurant,A cow with dragon head at a restaurant,assets/source_591f63abb2fa.png,assets/item_c1ceb02f9717.jpg,0,1,0,1,,reviewer_1,147,original_fys_tdm::synth_0028::seed_000,synth_0028,0,original_fys_tdm,small,comparable,149,0,0
item_dfd6c6b4013f,seat,wooden,A closeup leather chair at a classroom,A closeup leather chair with wooden seat at a classroom,assets/source_bda38536db22.png,assets/item_dfd6c6b4013f.jpg,0,1,0,2,,reviewer_1,150,original_fys_tdm::synth_0059::seed_000,synth_0059,0,original_fys_tdm,medium,comparable,152,0,0
item_4d9ceb007b05,torso,uniform,A alien at a school,A alien with uniform torso at a school,assets/source_4ad3086c4953.png,assets/item_4d9ceb007b05.jpg,2,0,2,2,,reviewer_1,151,residual_rk2::synth_0013::seed_000,synth_0013,0,residual_rk2,small,comparable,153,0,0
item_849aa7818bfe,head,tiger,A bear at a pool,A bear with tiger head at a pool,assets/source_41c7b285ef4c.png,assets/item_849aa7818bfe.jpg,1,2,1,2,,reviewer_1,153,residual_rk2::synth_0040::seed_000,synth_0040,0,residual_rk2,small,comparable,155,1,0
item_917e3d7f61d4,head,lion,A bear at a zoo,A bear with lion head at a zoo,assets/source_b8ba5e41ea31.png,assets/item_917e3d7f61d4.jpg,0,1,0,2,,reviewer_1,154,residual_rk2::synth_0044::seed_000,synth_0044,0,residual_rk2,large,comparable,156,0,0
item_da9b5a434f1b,hair,Curls,A Portrait of boy at a park,A Portrait of boy with Curls hair at a park,assets/source_b4d7f2d52a43.png,assets/item_da9b5a434f1b.jpg,2,1,2,2,,reviewer_1,155,endpoint_projection::synth_0020::seed_000,synth_0020,0,endpoint_projection,large,comparable,157,1,0
item_1a02cecb7eef,seat,wooden,A closeup leather chair at a classroom,A closeup leather chair with wooden seat at a classroom,assets/source_bda38536db22.png,assets/item_1a02cecb7eef.jpg,0,0,0,2,,reviewer_1,156,endpoint_projection::synth_0059::seed_000,synth_0059,0,endpoint_projection,medium,comparable,158,0,0
item_7291a0715c0d,torso,armor,A boy at a restaurant,A boy with armor torso at a restaurant,assets/source_cea0cb0755a1.png,assets/item_7291a0715c0d.jpg,2,1,2,2,,reviewer_1,158,endpoint_projection::synth_0018::seed_000,synth_0018,0,endpoint_projection,medium,comparable,160,1,0
item_d45b707791d6,head,dragon,A bear at a jungle,A bear with dragon head at a jungle,assets/source_a29b0df6a570.png,assets/item_d45b707791d6.jpg,0,2,2,2,,reviewer_1,159,residual_rk2::synth_0043::seed_000,synth_0043,0,residual_rk2,small,expansion,161,0,0
item_d169bfbb021e,torso,spiderman,A robot at a museum,A robot with spiderman torso at a museum,assets/source_7e6e7b988446.png,assets/item_d169bfbb021e.jpg,2,0,2,2,,reviewer_1,160,residual_rk2::synth_0012::seed_000,synth_0012,0,residual_rk2,large,comparable,162,0,0
item_17e52e31a709,head,tattooed,A robot at a office,A robot with tattooed head at a office,assets/source_1e365ebd5ac6.png,assets/item_17e52e31a709.jpg,0,1,0,2,,reviewer_1,161,residual_rk2::synth_0004::seed_000,synth_0004,0,residual_rk2,medium,comparable,163,0,0
item_313ee1bc0b0d,head,dragon,A horse at a jungle,A horse with dragon head at a jungle,assets/source_2b822a970173.png,assets/item_313ee1bc0b0d.jpg,0,1,0,1,,reviewer_1,162,residual_rk2::synth_0031::seed_000,synth_0031,0,residual_rk2,medium,expansion,164,0,0
item_5470afa47dcf,car hood,Destroyed,A full front facing view of BMW car at a parking lot,A full front facing view of BMW car with Destroyed car hood at a parking lot,assets/source_146c36946692.png,assets/item_5470afa47dcf.jpg,0,1,0,2,,reviewer_1,164,residual_rk2::synth_0053::seed_000,synth_0053,0,residual_rk2,large,comparable,166,0,0
item_dcec351f3dfa,seat,plastic,A closeup soft chair at a photo studio,A closeup soft chair with plastic seat at a photo studio,assets/source_b25f9980445d.png,assets/item_dcec351f3dfa.jpg,0,0,0,2,,reviewer_1,165,original_fys_tdm::synth_0057::seed_000,synth_0057,0,original_fys_tdm,large,comparable,167,0,0
item_e53263b171e7,car hood,Destroyed,A full front facing view of BMW car at a parking lot,A full front facing view of BMW car with Destroyed car hood at a parking lot,assets/source_146c36946692.png,assets/item_e53263b171e7.jpg,1,1,2,2,,reviewer_1,166,original_fys_tdm::synth_0053::seed_000,synth_0053,0,original_fys_tdm,large,comparable,168,1,0
item_2aaec9403c2c,hair,Afro,A Portrait of boy at a beach,A Portrait of boy with Afro hair at a beach,assets/source_0038f682b22a.png,assets/item_2aaec9403c2c.jpg,2,0,2,2,,reviewer_1,167,original_fys_tdm::synth_0021::seed_000,synth_0021,0,original_fys_tdm,large,comparable,169,0,0
item_1b9b6f5a747f,head,robot,A alien at a school,A alien with robot head at a school,assets/source_26285f2b90f2.png,assets/item_1b9b6f5a747f.jpg,0,0,1,1,,reviewer_1,168,residual_rk2::synth_0007::seed_000,synth_0007,0,residual_rk2,medium,comparable,170,0,0
item_5774a2a8654a,car hood,black,A racing-car at a highway,A racing-car with black car hood at a highway,assets/source_af6b5e577958.png,assets/item_5774a2a8654a.jpg,1,1,1,2,,reviewer_1,169,residual_rk2::synth_0050::seed_000,synth_0050,0,residual_rk2,small,comparable,171,1,0
item_b0dc0840b55a,head,robot,A alien at a museum,A alien with robot head at a museum,assets/source_0776f3ccf0e9.png,assets/item_b0dc0840b55a.jpg,0,0,0,0,,reviewer_1,170,original_fys_tdm::synth_0003::seed_000,synth_0003,0,original_fys_tdm,large,comparable,172,0,0
item_fac843740217,head,dragon,A cat at a desert,A cat with dragon head at a desert,assets/source_bb5f44e8a25b.png,assets/item_fac843740217.jpg,0,2,0,1,,reviewer_1,172,residual_rk2::synth_0032::seed_000,synth_0032,0,residual_rk2,small,expansion,174,0,0
item_efd85cf7838b,seat,fabric,A closeup leather chair at a apartment,A closeup leather chair with fabric seat at a apartment,assets/source_278976611c82.png,assets/item_efd85cf7838b.jpg,2,2,2,2,,reviewer_1,173,residual_rk2::synth_0056::seed_000,synth_0056,0,residual_rk2,medium,comparable,175,1,1
item_39e8c93f6331,head,robot,A alien at a city,A alien with robot head at a city,assets/source_6094cd95fb45.png,assets/item_39e8c93f6331.jpg,1,0,1,2,,reviewer_1,174,endpoint_projection::synth_0000::seed_000,synth_0000,0,endpoint_projection,small,comparable,176,0,0
item_ef737dfed4f3,seat,rusted,A closeup folding chair at a classroom,A closeup folding chair with rusted seat at a classroom,assets/source_97eab3ccdecd.png,assets/item_ef737dfed4f3.jpg,1,0,1,1,,reviewer_1,175,original_fys_tdm::synth_0058::seed_000,synth_0058,0,original_fys_tdm,medium,comparable,177,0,0
item_4ae74c49d573,head,bear,A robot at a school,A robot with bear head at a school,assets/source_5bd8b0acdbd5.png,assets/item_4ae74c49d573.jpg,0,1,0,1,,reviewer_1,176,original_fys_tdm::synth_0001::seed_000,synth_0001,0,original_fys_tdm,medium,comparable,178,0,0
item_fa4daf3055ce,head,robot,A girl at a beach,A girl with robot head at a beach,assets/source_eddd21d6a1c2.png,assets/item_fa4daf3055ce.jpg,0,0,0,0,,reviewer_1,177,original_fys_tdm::synth_0006::seed_000,synth_0006,0,original_fys_tdm,small,comparable,179,0,0
item_4743b55ad49f,head,bear,A alien at a museum,A alien with bear head at a museum,assets/source_30f9afb55b24.png,assets/item_4743b55ad49f.jpg,0,1,0,2,,reviewer_1,178,residual_rk2::synth_0009::seed_000,synth_0009,0,residual_rk2,large,comparable,180,0,0
item_790a1acb9ea8,head,bear,A robot at a school,A robot with bear head at a school,assets/source_5bd8b0acdbd5.png,assets/item_790a1acb9ea8.jpg,2,1,1,1,,reviewer_1,179,endpoint_projection::synth_0001::seed_000,synth_0001,0,endpoint_projection,medium,comparable,181,1,0
item_81b2369ba9bf,head,dragon,A bear at a jungle,A bear with dragon head at a jungle,assets/source_a29b0df6a570.png,assets/item_81b2369ba9bf.jpg,0,1,0,2,,reviewer_1,180,endpoint_projection::synth_0043::seed_000,synth_0043,0,endpoint_projection,small,expansion,182,0,0
item_f174a4e57ab4,car body,futuristic,A sedan at a parking lot,A sedan with futuristic car body at a parking lot,assets/source_ef3648f18171.png,assets/item_f174a4e57ab4.jpg,2,0,1,2,,reviewer_1,183,endpoint_projection::synth_0047::seed_000,synth_0047,0,endpoint_projection,large,comparable,185,0,0
item_76bc91d76544,car hood,vinyl-art,A classic-car at a garage,A classic-car with vinyl-art car hood at a garage,assets/source_f3b27b9b2ef0.png,assets/item_76bc91d76544.jpg,1,1,1,2,,reviewer_1,184,original_fys_tdm::synth_0051::seed_000,synth_0051,0,original_fys_tdm,small,comparable,186,1,0
item_845e60e3c29f,torso,spiderman,A robot at a museum,A robot with spiderman torso at a museum,assets/source_63f2eb2cd129.png,assets/item_845e60e3c29f.jpg,2,1,2,2,,reviewer_1,185,residual_rk2::synth_0011::seed_000,synth_0011,0,residual_rk2,small,comparable,188,1,0
item_07e8b1149447,hair,Curls,A Portrait of man at a house,A Portrait of man with Curls hair at a house,assets/source_1837be64cd68.png,assets/item_07e8b1149447.jpg,2,0,2,2,,reviewer_1,186,residual_rk2::synth_0026::seed_000,synth_0026,0,residual_rk2,small,expansion,189,0,0
item_eab60aa24c24,car hood,Graffiti,A full front facing view of Toyota car at a parking lot,A full front facing view of Toyota car with Graffiti car hood at a parking lot,assets/source_d13dfe80a435.png,assets/item_eab60aa24c24.jpg,2,1,2,2,,reviewer_1,187,original_fys_tdm::synth_0055::seed_000,synth_0055,0,original_fys_tdm,large,comparable,190,1,0
item_af10c2d3bda4,car hood,black,A racing-car at a highway,A racing-car with black car hood at a highway,assets/source_af6b5e577958.png,assets/item_af10c2d3bda4.jpg,1,1,1,1,,reviewer_1,188,endpoint_projection::synth_0050::seed_000,synth_0050,0,endpoint_projection,small,comparable,191,1,0
item_ae9ee94e4074,head,robot,A alien at a museum,A alien with robot head at a museum,assets/source_0776f3ccf0e9.png,assets/item_ae9ee94e4074.jpg,2,0,2,2,,reviewer_1,189,residual_rk2::synth_0003::seed_000,synth_0003,0,residual_rk2,large,comparable,192,0,0
item_652b592971e8,head,robot,A girl at a beach,A girl with robot head at a beach,assets/source_eddd21d6a1c2.png,assets/item_652b592971e8.jpg,0,0,0,0,,reviewer_1,190,residual_rk2::synth_0006::seed_000,synth_0006,0,residual_rk2,small,comparable,193,0,0
item_f38d84712d07,torso,spiderman,A robot at a museum,A robot with spiderman torso at a museum,assets/source_63f2eb2cd129.png,assets/item_f38d84712d07.jpg,1,0,1,2,,reviewer_1,193,original_fys_tdm::synth_0011::seed_000,synth_0011,0,original_fys_tdm,small,comparable,196,0,0
item_00338c58d237,head,cheetah,A panda at a school,A panda with cheetah head at a school,assets/source_3506d9604bf8.png,assets/item_00338c58d237.jpg,1,1,0,2,,reviewer_1,194,residual_rk2::synth_0042::seed_000,synth_0042,0,residual_rk2,medium,comparable,197,1,0
item_b744458df96f,head,robot,A alien at a school,A alien with robot head at a school,assets/source_26285f2b90f2.png,assets/item_b744458df96f.jpg,0,0,0,2,,reviewer_1,195,original_fys_tdm::synth_0007::seed_000,synth_0007,0,original_fys_tdm,medium,comparable,198,0,0
item_ce70d355580b,head,panda,A cat at a mountain,A cat with panda head at a mountain,assets/source_dd35579b4d43.png,assets/item_ce70d355580b.jpg,0,2,0,0,,reviewer_1,196,original_fys_tdm::synth_0041::seed_000,synth_0041,0,original_fys_tdm,medium,expansion,199,0,0
item_4143fe5d9b03,head,lion,A dog at a pool,A dog with lion head at a pool,assets/source_fc07bb02f53f.png,assets/item_4143fe5d9b03.jpg,1,2,1,1,,reviewer_1,197,endpoint_projection::synth_0029::seed_000,synth_0029,0,endpoint_projection,small,expansion,200,1,0
item_e2c281af50c0,torso,robotic-parts,A dinosaur at a museum,A dinosaur with robotic-parts torso at a museum,assets/source_1e3c08a912fe.png,assets/item_e2c281af50c0.jpg,1,0,1,1,,reviewer_1,198,residual_rk2::synth_0017::seed_000,synth_0017,0,residual_rk2,large,comparable,201,0,0
item_b3f8488a7566,head,bear,A robot at a park,A robot with bear head at a park,assets/source_64fe128aaf52.png,assets/item_b3f8488a7566.jpg,1,0,2,1,,reviewer_1,199,residual_rk2::synth_0002::seed_000,synth_0002,0,residual_rk2,large,comparable,202,0,0
item_c6865c984d9c,seat,plastic,A closeup soft chair at a photo studio,A closeup soft chair with plastic seat at a photo studio,assets/source_b25f9980445d.png,assets/item_c6865c984d9c.jpg,2,1,2,2,,reviewer_1,200,endpoint_projection::synth_0057::seed_000,synth_0057,0,endpoint_projection,large,comparable,203,1,0
item_f2c578301c65,car hood,Rusty,A full front facing view of Porsche car at a road,A full front facing view of Porsche car with Rusty car hood at a road,assets/source_7e515b8abb95.png,assets/item_f2c578301c65.jpg,0,1,0,2,,reviewer_1,201,original_fys_tdm::synth_0054::seed_000,synth_0054,0,original_fys_tdm,small,comparable,204,0,0
item_5092e5d222b3,head,dragon,A cat at a desert,A cat with dragon head at a desert,assets/source_bb5f44e8a25b.png,assets/item_5092e5d222b3.jpg,0,2,0,1,,reviewer_1,202,original_fys_tdm::synth_0032::seed_000,synth_0032,0,original_fys_tdm,small,expansion,205,0,0
item_67914ff473b9,head,lion,A bear at a zoo,A bear with lion head at a zoo,assets/source_b8ba5e41ea31.png,assets/item_67914ff473b9.jpg,0,2,0,2,,reviewer_1,205,endpoint_projection::synth_0044::seed_000,synth_0044,0,endpoint_projection,large,comparable,208,0,0
item_a66c6544540f,hair,Curls,A Portrait of boy at a park,A Portrait of boy with Curls hair at a park,assets/source_b4d7f2d52a43.png,assets/item_a66c6544540f.jpg,2,1,2,2,,reviewer_1,206,residual_rk2::synth_0020::seed_000,synth_0020,0,residual_rk2,large,comparable,209,1,0
item_19a682c6f853,hair,Wavy,A Portrait of girl at a forest,A Portrait of girl with Wavy hair at a forest,assets/source_53e8e39bcf1e.png,assets/item_19a682c6f853.jpg,2,1,2,2,,reviewer_1,207,residual_rk2::synth_0019::seed_000,synth_0019,0,residual_rk2,medium,comparable,210,1,0
item_3726ac4ce45c,head,lion,A bear at a zoo,A bear with lion head at a zoo,assets/source_b8ba5e41ea31.png,assets/item_3726ac4ce45c.jpg,0,1,0,2,,reviewer_1,208,original_fys_tdm::synth_0044::seed_000,synth_0044,0,original_fys_tdm,large,comparable,211,0,0
item_09ded2ca216b,car hood,Rusty,A full front facing view of Porsche car at a road,A full front facing view of Porsche car with Rusty car hood at a road,assets/source_7e515b8abb95.png,assets/item_09ded2ca216b.jpg,1,1,1,2,,reviewer_1,209,endpoint_projection::synth_0054::seed_000,synth_0054,0,endpoint_projection,small,comparable,212,1,0
item_4121d8cda5e7,head,lion,A bear at a zoo,A bear with lion head at a zoo,assets/source_1d46ca4f754d.png,assets/item_4121d8cda5e7.jpg,0,2,0,2,,reviewer_1,210,residual_rk2::synth_0036::seed_000,synth_0036,0,residual_rk2,medium,comparable,213,0,0
item_fad93a67e0a9,car body,armored,A luxury-car at a mountain road,A luxury-car with armored car body at a mountain road,assets/source_4a1c085cfce4.png,assets/item_fad93a67e0a9.jpg,0,1,0,1,,reviewer_1,211,endpoint_projection::synth_0046::seed_000,synth_0046,0,endpoint_projection,large,comparable,214,0,0
item_75a9bf6d44a4,hair,Botticelli-Curls,A Portrait of boy at a street,A Portrait of boy with Botticelli-Curls hair at a street,assets/source_1efd8f28c69b.png,assets/item_75a9bf6d44a4.jpg,2,0,2,2,,reviewer_1,212,original_fys_tdm::synth_0025::seed_000,synth_0025,0,original_fys_tdm,medium,comparable,215,0,0
item_ff698f5e3aed,car hood,Destroyed,A full front facing view of BMW car at a parking lot,A full front facing view of BMW car with Destroyed car hood at a parking lot,assets/source_146c36946692.png,assets/item_ff698f5e3aed.jpg,1,2,2,2,,reviewer_1,213,endpoint_projection::synth_0053::seed_000,synth_0053,0,endpoint_projection,large,comparable,216,1,0
item_e5fefe1214aa,head,cheetah,A cat at a museum,A cat with cheetah head at a museum,assets/source_f3d1d79f0351.png,assets/item_e5fefe1214aa.jpg,1,0,2,2,,reviewer_1,214,original_fys_tdm::synth_0035::seed_000,synth_0035,0,original_fys_tdm,small,expansion,217,0,0
item_c8becb925d0a,head,bear,A robot at a school,A robot with bear head at a school,assets/source_5bd8b0acdbd5.png,assets/item_c8becb925d0a.jpg,1,1,2,1,,reviewer_1,215,residual_rk2::synth_0001::seed_000,synth_0001,0,residual_rk2,medium,comparable,218,1,0
item_50116d0f2e25,hair,blond,A Portrait of man at a beach,A Portrait of man with blond hair at a beach,assets/source_6ce9a1e568d3.png,assets/item_50116d0f2e25.jpg,2,1,2,2,,reviewer_1,216,residual_rk2::synth_0023::seed_000,synth_0023,0,residual_rk2,small,comparable,219,1,0
item_9b5708e034b1,head,cheetah,A panda at a school,A panda with cheetah head at a school,assets/source_3506d9604bf8.png,assets/item_9b5708e034b1.jpg,1,1,0,2,,reviewer_1,217,endpoint_projection::synth_0042::seed_000,synth_0042,0,endpoint_projection,medium,comparable,220,1,0
item_4dd9b1f931cb,head,panda,A dog at a store,A dog with panda head at a store,assets/source_de70faeee4dc.png,assets/item_4dd9b1f931cb.jpg,0,1,0,2,,reviewer_1,218,original_fys_tdm::synth_0045::seed_000,synth_0045,0,original_fys_tdm,medium,expansion,221,0,0
item_133f63723af7,torso,formal-suit,A robot at a restaurant,A robot with formal-suit torso at a restaurant,assets/source_2e6979609916.png,assets/item_133f63723af7.jpg,0,0,1,1,,reviewer_1,219,endpoint_projection::synth_0015::seed_000,synth_0015,0,endpoint_projection,large,comparable,222,0,0
item_c8a03916fe7e,head,panda,A dog at a store,A dog with panda head at a store,assets/source_de70faeee4dc.png,assets/item_c8a03916fe7e.jpg,1,1,1,2,,reviewer_1,220,endpoint_projection::synth_0045::seed_000,synth_0045,0,endpoint_projection,medium,expansion,223,1,0
item_a364bbdca0e5,car body,futuristic,A sedan at a parking lot,A sedan with futuristic car body at a parking lot,assets/source_ef3648f18171.png,assets/item_a364bbdca0e5.jpg,2,0,2,2,,reviewer_1,222,residual_rk2::synth_0047::seed_000,synth_0047,0,residual_rk2,large,comparable,225,0,0
item_718704927175,head,unicorn,A dog at a mountain,A dog with unicorn head at a mountain,assets/source_ee57f3a3ed86.png,assets/item_718704927175.jpg,2,0,2,2,,reviewer_1,223,original_fys_tdm::synth_0034::seed_000,synth_0034,0,original_fys_tdm,small,expansion,226,0,0
item_3bf3d4e95070,head,unicorn,A cow at a house,A cow with unicorn head at a house,assets/source_70a3202c4158.png,assets/item_3bf3d4e95070.jpg,2,1,2,2,,reviewer_1,225,residual_rk2::synth_0039::seed_000,synth_0039,0,residual_rk2,small,expansion,228,1,0
item_b4d169087ea9,car hood,Digital-Camouflage,A full front facing view of racing car at a parking lot,A full front facing view of racing car with Digital-Camouflage car hood at a parking lot,assets/source_073b896945b5.png,assets/item_b4d169087ea9.jpg,2,2,2,2,,reviewer_1,226,residual_rk2::synth_0052::seed_000,synth_0052,0,residual_rk2,medium,comparable,229,1,1
item_3bf671d4fa3d,torso,batman,A robot at a school,A robot with batman torso at a school,assets/source_8bcbeeb53dd4.png,assets/item_3bf671d4fa3d.jpg,2,1,2,2,,reviewer_1,227,original_fys_tdm::synth_0010::seed_000,synth_0010,0,original_fys_tdm,medium,comparable,230,1,0
item_106553c8e919,head,panda,A cat at a mountain,A cat with panda head at a mountain,assets/source_dd35579b4d43.png,assets/item_106553c8e919.jpg,0,1,1,2,,reviewer_1,229,endpoint_projection::synth_0041::seed_000,synth_0041,0,endpoint_projection,medium,expansion,233,0,0
item_490561816d2b,hair,Curls,A Portrait of woman at a school,A Portrait of woman with Curls hair at a school,assets/source_8a5f145d5ed6.png,assets/item_490561816d2b.jpg,2,2,2,2,,reviewer_1,231,endpoint_projection::synth_0027::seed_000,synth_0027,0,endpoint_projection,large,comparable,235,1,1
item_334893b74792,head,dragon,A horse at a jungle,A horse with dragon head at a jungle,assets/source_2b822a970173.png,assets/item_334893b74792.jpg,1,1,1,2,,reviewer_1,232,original_fys_tdm::synth_0031::seed_000,synth_0031,0,original_fys_tdm,medium,expansion,236,1,0
item_848052cfd7d9,head,bear,A robot at a park,A robot with bear head at a park,assets/source_64fe128aaf52.png,assets/item_848052cfd7d9.jpg,2,1,2,2,,reviewer_1,233,original_fys_tdm::synth_0002::seed_000,synth_0002,0,original_fys_tdm,large,comparable,237,1,0
item_7a6ebb93a35f,head,robot,A man at a gym,A man with robot head at a gym,assets/source_9db278f7152f.png,assets/item_7a6ebb93a35f.jpg,2,0,2,2,,reviewer_1,236,original_fys_tdm::synth_0005::seed_000,synth_0005,0,original_fys_tdm,medium,comparable,240,0,0
item_dd809b973268,hair,Kinky,A Portrait of boy at a park,A Portrait of boy with Kinky hair at a park,assets/source_0d500a8d6ca9.png,assets/item_dd809b973268.jpg,2,0,2,2,,reviewer_2,1,endpoint_projection::synth_0022::seed_000,synth_0022,0,endpoint_projection,medium,comparable,1,0,0
item_c2747a0a82d5,head,cheetah,A panda at a school,A panda with cheetah head at a school,assets/source_3506d9604bf8.png,assets/item_c2747a0a82d5.jpg,0,0,0,2,,reviewer_2,2,endpoint_projection::synth_0042::seed_000,synth_0042,0,endpoint_projection,medium,comparable,2,0,0
item_ecf2830d0669,hair,Curls,A Portrait of boy at a park,A Portrait of boy with Curls hair at a park,assets/source_b4d7f2d52a43.png,assets/item_ecf2830d0669.jpg,2,2,2,2,,reviewer_2,3,original_fys_tdm::synth_0020::seed_000,synth_0020,0,original_fys_tdm,large,comparable,3,1,1
item_af510bfe1cb3,hair,Kinky,A Portrait of boy at a park,A Portrait of boy with Kinky hair at a park,assets/source_0d500a8d6ca9.png,assets/item_af510bfe1cb3.jpg,2,0,2,2,,reviewer_2,5,original_fys_tdm::synth_0022::seed_000,synth_0022,0,original_fys_tdm,medium,comparable,6,0,0
item_5fd91aab1c73,seat,wooden,A closeup leather chair at a classroom,A closeup leather chair with wooden seat at a classroom,assets/source_bda38536db22.png,assets/item_5fd91aab1c73.jpg,0,2,0,2,,reviewer_2,6,endpoint_projection::synth_0059::seed_000,synth_0059,0,endpoint_projection,medium,comparable,7,0,0
item_217765125892,car hood,Graffiti,A full front facing view of Toyota car at a parking lot,A full front facing view of Toyota car with Graffiti car hood at a parking lot,assets/source_d13dfe80a435.png,assets/item_217765125892.jpg,1,1,2,2,,reviewer_2,7,original_fys_tdm::synth_0055::seed_000,synth_0055,0,original_fys_tdm,large,comparable,8,1,0
item_ac77cce299dc,head,robot,A man at a gym,A man with robot head at a gym,assets/source_9db278f7152f.png,assets/item_ac77cce299dc.jpg,2,0,1,0,,reviewer_2,8,original_fys_tdm::synth_0005::seed_000,synth_0005,0,original_fys_tdm,medium,comparable,9,0,0
item_80b15b29fec1,torso,robotic-parts,A dinosaur at a museum,A dinosaur with robotic-parts torso at a museum,assets/source_1e3c08a912fe.png,assets/item_80b15b29fec1.jpg,1,0,1,2,,reviewer_2,13,original_fys_tdm::synth_0017::seed_000,synth_0017,0,original_fys_tdm,large,comparable,14,0,0
item_221e6843e0ab,car body,neon-lit,A classic-car at a suburban road,A classic-car with neon-lit car body at a suburban road,assets/source_3ae69c2a9e97.png,assets/item_221e6843e0ab.jpg,2,0,1,2,,reviewer_2,14,original_fys_tdm::synth_0049::seed_000,synth_0049,0,original_fys_tdm,large,comparable,15,0,0
item_cca8d1523c2c,car body,neon-lit,A classic-car at a suburban road,A classic-car with neon-lit car body at a suburban road,assets/source_3ae69c2a9e97.png,assets/item_cca8d1523c2c.jpg,2,1,2,2,,reviewer_2,16,endpoint_projection::synth_0049::seed_000,synth_0049,0,endpoint_projection,large,comparable,17,1,0
item_e5e598e95dbe,car body,futuristic,A sedan at a parking lot,A sedan with futuristic car body at a parking lot,assets/source_ef3648f18171.png,assets/item_e5e598e95dbe.jpg,0,0,0,2,,reviewer_2,17,original_fys_tdm::synth_0047::seed_000,synth_0047,0,original_fys_tdm,large,comparable,18,0,0
item_b49db32c17fd,car hood,Digital-Camouflage,A full front facing view of racing car at a parking lot,A full front facing view of racing car with Digital-Camouflage car hood at a parking lot,assets/source_073b896945b5.png,assets/item_b49db32c17fd.jpg,2,1,2,2,,reviewer_2,18,original_fys_tdm::synth_0052::seed_000,synth_0052,0,original_fys_tdm,medium,comparable,19,1,0
